Gas (‰);Time (ms);PositionX (°);PositionY (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
80;25100;56,81;-164,72;3776;-9492;-14012;-464;-6;116;0,0;0,0;0,01
80;25120;56,83;-164,72;3856;-9524;-14160;-491;26;66;0,0;0,0;0,01
80;25140;56,83;-164,72;3880;-9584;-14164;-471;-5;103;0,0;0,0;0,01
80;25160;56,83;-164,71;3920;-9580;-14112;-485;-8;106;0,0;0,0;0,01
80;25180;56,83;-164,71;3852;-9588;-14180;-480;14;90;0,0;0,0;0,01
80;25200;56,81;-164,71;3864;-9592;-13956;-471;-2;122;0,0;0,0;0,01
80;25220;56,81;-164,72;3808;-9620;-14164;-509;1;87;0,0;0,0;0,01
80;25240;56,82;-164,73;3804;-9500;-14128;-506;5;100;0,0;0,0;0,01
80;25260;56,83;-164,74;3812;-9488;-14128;-488;19;90;0,0;0,0;0,01
80;25280;56,84;-164,75;3776;-9568;-14172;-480;13;71;0,0;0,0;0,01
80;25300;56,83;-164,75;3852;-9628;-14120;-490;37;94;0,0;0,0;0,01
80;25320;56,84;-164,74;3908;-9532;-14164;-505;18;113;0,0;0,0;0,01
80;25340;56,83;-164,76;3744;-9612;-14056;-472;4;94;0,0;0,0;0,01
80;25360;56,82;-164,76;3824;-9580;-14044;-486;2;98;0,0;0,0;0,01
80;25380;56,84;-164,77;3824;-9524;-14312;-491;-16;87;0,0;0,0;0,01
80;25400;56,85;-164,78;3828;-9568;-14244;-473;22;92;0,0;0,0;0,01
80;25420;56,84;-164,78;3812;-9584;-14040;-476;-6;97;0,0;0,0;0,01
80;25440;56,84;-164,76;3964;-9548;-14136;-489;20;129;0,0;0,0;0,01
80;25460;56,85;-164,77;3852;-9584;-14240;-492;-8;81;0,0;0,0;0,01
80;25480;56,85;-164,76;3904;-9568;-14088;-474;30;89;0,0;0,0;0,01
80;25500;56,85;-164,75;3916;-9632;-14200;-470;6;103;0,0;0,0;0,01
80;25520;56,85;-164,76;3832;-9536;-14160;-491;6;84;0,0;0,0;0,01
80;25540;56,85;-164,75;3856;-9564;-14092;-466;14;109;0,0;0,0;0,01
80;25560;56,84;-164,74;3912;-9600;-14088;-482;4;91;0,0;0,0;0,01
80;25580;56,84;-164,75;3804;-9608;-14216;-474;-7;90;0,0;0,0;0,01
80;25600;56,84;-164,75;3868;-9612;-14128;-483;10;115;0,0;0,0;0,01
80;25620;56,83;-164,74;3924;-9632;-14052;-478;7;81;0,0;0,0;0,01
80;25640;56,84;-164,73;3900;-9516;-14172;-475;18;97;0,0;0,0;0,01
80;25660;56,85;-164,72;3928;-9488;-14140;-454;17;103;0,0;0,0;0,01
80;25680;56,85;-164,73;3792;-9452;-14052;-479;25;83;0,0;0,0;0,01
80;25700;56,86;-164,74;3740;-9472;-14112;-461;23;106;0,0;0,0;0,01
80;25720;56,86;-164,74;3904;-9616;-14188;-479;-14;93;0,0;0,0;0,01
80;25740;56,86;-164,74;3856;-9576;-14168;-490;11;68;0,0;0,0;0,01
80;25760;56,86;-164,75;3816;-9564;-14156;-502;9;129;0,0;0,0;0,01
80;25780;56,86;-164,75;3828;-9588;-14144;-486;-19;39;0,0;0,0;0,01
80;25800;56,86;-164,74;3928;-9612;-14164;-480;8;113;0,0;0,0;0,01
80;25820;56,86;-164,75;3836;-9592;-14092;-483;-18;73;0,0;0,0;0,01
80;25840;56,85;-164,75;3792;-9512;-14032;-491;-2;80;0,0;0,0;0,01
80;25860;56,84;-164,74;3932;-9596;-14000;-473;4;135;0,0;0,0;0,01
80;25880;56,84;-164,74;3908;-9616;-14228;-466;1;87;0,0;0,0;0,01
80;25900;56,84;-164,74;3820;-9576;-14104;-477;3;85;0,0;0,0;0,01
80;25920;56,83;-164,73;3848;-9500;-13948;-472;10;88;0,0;0,0;0,01
80;25940;56,84;-164,73;3864;-9572;-14172;-502;10;69;0,0;0,0;0,01
80;25960;56,85;-164,72;3964;-9508;-14172;-488;9;109;0,0;0,0;0,01
80;25980;56,85;-164,72;3860;-9624;-14184;-464;-12;36;0,0;0,0;0,01
80;26000;56,86;-164,72;3896;-9560;-14192;-496;15;96;0,0;0,0;0,01
80;26020;56,85;-164,71;3904;-9612;-14180;-477;28;111;0,0;0,0;0,01
80;26040;56,86;-164,71;3920;-9572;-14212;-482;25;83;0,0;0,0;0,01
80;26060;56,87;-164,71;3820;-9476;-14168;-465;0;133;0,0;0,0;0,01
80;26080;56,86;-164,71;3832;-9600;-14024;-461;0;71;0,0;0,0;0,01
80;26100;56,87;-164,71;3880;-9504;-14144;-511;1;93;0,0;0,0;0,01
80;26120;56,86;-164,71;3840;-9584;-14112;-465;23;113;0,0;0,0;0,01
80;26140;56,86;-164,71;3884;-9592;-14064;-502;17;62;0,0;0,0;0,01
80;26160;56,85;-164,71;3848;-9632;-14096;-463;-5;125;0,0;0,0;0,01
80;26180;56,85;-164,72;3828;-9544;-14160;-490;-11;81;0,0;0,0;0,01
80;26200;56,86;-164,72;3856;-9560;-14180;-500;12;87;0,0;0,0;0,01
80;26220;56,86;-164,71;3924;-9612;-14200;-489;18;133;0,0;0,0;0,01
80;26240;56,87;-164,72;3824;-9576;-14248;-474;30;53;0,0;0,0;0,01
80;26260;56,87;-164,71;3884;-9528;-14092;-477;13;75;0,0;0,0;0,01
80;26280;56,87;-164,72;3836;-9608;-14232;-491;21;113;0,0;0,0;0,01
80;26300;56,87;-164,73;3824;-9572;-14160;-493;-13;69;0,0;0,0;0,01
80;26320;56,88;-164,72;3856;-9504;-14080;-492;24;140;0,0;0,0;0,01
80;26340;56,87;-164,72;3868;-9608;-14064;-490;9;63;0,0;0,0;0,01
80;26360;56,87;-164,71;3888;-9556;-14108;-484;20;99;0,0;0,0;0,01
80;26380;56,86;-164,72;3820;-9632;-14152;-463;-6;104;0,0;0,0;0,01
80;26400;56,85;-164,72;3836;-9624;-14068;-487;-8;116;0,0;0,0;0,01
80;26420;56,85;-164,71;3984;-9548;-14112;-471;12;101;0,0;0,0;0,01
80;26440;56,85;-164,72;3772;-9568;-14112;-463;5;69;0,0;0,0;0,01
80;26460;56,84;-164,74;3716;-9644;-14148;-465;2;70;0,0;0,0;0,01
80;26480;56,84;-164,72;3980;-9604;-14176;-502;11;123;0,0;0,0;0,01
80;26500;56,83;-164,71;3916;-9568;-14052;-467;-2;112;0,0;0,0;0,01
80;26520;56,84;-164,71;3868;-9556;-14136;-511;9;93;0,0;0,0;0,01
80;26540;56,84;-164,71;3888;-9540;-14112;-476;20;67;0,0;0,0;0,01
80;26560;56,83;-164,7;3856;-9616;-14040;-501;22;104;0,0;0,0;0,01
80;26580;56,81;-164,69;3868;-9616;-13912;-489;33;78;0,0;0,0;0,01
80;26600;56,81;-164,7;3832;-9564;-14096;-479;-10;92;0,0;0,0;0,01
80;26620;56,82;-164,7;3876;-9624;-14264;-467;-6;89;0,0;0,0;0,01
80;26640;56,81;-164,7;3884;-9604;-14112;-498;14;68;0,0;0,0;0,01
80;26660;56,81;-164,69;3864;-9644;-14136;-476;27;118;0,0;0,0;0,01
80;26680;56,8;-164,7;3852;-9636;-14104;-485;-2;90;0,0;0,0;0,01
80;26700;56,79;-164,68;3908;-9564;-14008;-485;22;87;0,0;0,0;0,01
80;26720;56,79;-164,7;3756;-9596;-14096;-487;24;114;0,0;0,0;0,01
80;26740;56,79;-164,7;3856;-9584;-14136;-485;25;65;0,0;0,0;0,01
80;26760;56,79;-164,7;3820;-9608;-14168;-478;25;116;0,0;0,0;0,01
80;26780;56,8;-164,72;3784;-9512;-14204;-462;7;85;0,0;0,0;0,01
80;26800;56,79;-164,72;3804;-9592;-14068;-471;23;83;0,0;0,0;0,01
80;26820;56,78;-164,71;3920;-9620;-14048;-482;-10;138;0,0;0,0;0,01
80;26840;56,78;-164,72;3840;-9684;-14280;-482;11;66;0,0;0,0;0,01
80;26860;56,78;-164,73;3820;-9656;-14184;-476;-4;96;0,0;0,0;0,01
80;26880;56,79;-164,72;3912;-9504;-14136;-504;-21;85;0,0;0,0;0,01
80;26900;56,8;-164,73;3848;-9532;-14204;-482;-9;94;0,0;0,0;0,01
80;26920;56,8;-164,74;3792;-9560;-14104;-463;-2;96;0,0;0,0;0,01
80;26940;56,8;-164,73;3892;-9488;-13960;-491;16;93;0,0;0,0;0,01
80;26960;56,8;-164,72;3940;-9556;-14156;-466;9;101;0,0;0,0;0,01
80;26980;56,79;-164,73;3768;-9604;-14012;-510;14;113;0,0;0,0;0,01
80;27000;56,79;-164,74;3792;-9588;-14152;-485;-20;93;0,0;0,0;0,01
80;27020;56,8;-164,75;3824;-9644;-14300;-487;17;78;0,0;0,0;0,01
80;27040;56,81;-164,75;3872;-9464;-14180;-494;22;116;0,0;0,0;0,01
80;27060;56,81;-164,76;3824;-9564;-14164;-457;-20;87;0,0;0,0;0,01
80;27080;56,82;-164,77;3772;-9572;-14144;-504;19;101;0,0;0,0;0,01
80;27100;56,82;-164,76;3880;-9544;-14104;-490;-6;88;0,0;0,0;0,01
80;27120;56,82;-164,78;3784;-9568;-14128;-481;-14;70;0,0;0,0;0,01
80;27140;56,83;-164,77;3868;-9540;-14196;-464;31;132;0,0;0,0;0,01
80;27160;56,83;-164,77;3912;-9596;-14168;-497;-2;65;0,0;0,0;0,01
80;27180;56,83;-164,78;3744;-9576;-14108;-486;-5;102;0,0;0,0;0,01
80;27200;56,83;-164,77;3908;-9576;-14132;-473;24;102;0,0;0,0;0,01
80;27220;56,84;-164,76;3928;-9520;-14208;-487;14;100;0,0;0,0;0,01
80;27240;56,84;-164,79;3688;-9560;-14136;-496;7;110;0,0;0,0;0,01
80;27260;56,84;-164,79;3836;-9564;-14100;-487;8;108;0,0;0,0;0,01
80;27280;56,84;-164,77;3924;-9536;-14060;-491;11;85;0,0;0,0;0,01
80;27300;56,84;-164,77;3876;-9576;-14080;-490;12;110;0,0;0,0;0,01
80;27320;56,83;-164,78;3784;-9576;-14148;-474;10;75;0,0;0,0;0,01
80;27340;56,83;-164,78;3828;-9604;-14160;-471;16;84;0,0;0,0;0,01
80;27360;56,84;-164,78;3844;-9544;-14216;-478;11;118;0,0;0,0;0,01
80;27380;56,84;-164,79;3844;-9604;-14164;-482;6;80;0,0;0,0;0,01
80;27400;56,83;-164,8;3788;-9632;-14152;-488;0;87;0,0;0,0;0,01
80;27420;56,84;-164,78;3940;-9520;-14104;-458;-3;120;0,0;0,0;0,01
80;27440;56,83;-164,77;3916;-9620;-14056;-478;5;99;0,0;0,0;0,01
80;27460;56,83;-164,78;3828;-9548;-14100;-501;-19;84;0,0;0,0;0,01
80;27480;56,83;-164,77;3892;-9556;-14120;-487;-10;95;0,0;0,0;0,01
80;27500;56,83;-164,76;3900;-9552;-14044;-469;7;106;0,0;0,0;0,01
80;27520;56,82;-164,74;3976;-9600;-14084;-477;-10;119;0,0;0,0;0,01
80;27540;56,83;-164,74;3868;-9520;-14192;-489;12;99;0,0;0,0;0,01
80;27560;56,83;-164,74;3876;-9608;-14140;-470;-29;117;0,0;0,0;0,01
80;27580;56,83;-164,74;3828;-9544;-14108;-486;22;91;0,0;0,0;0,01
80;27600;56,82;-164,73;3936;-9580;-13992;-472;-19;79;0,0;0,0;0,01
80;27620;56,83;-164,73;3832;-9516;-14120;-481;9;87;0,0;0,0;0,01
80;27640;56,83;-164,74;3772;-9536;-14084;-495;14;59;0,0;0,0;0,01
80;27660;56,82;-164,74;3844;-9580;-14032;-466;25;143;0,0;0,0;0,01
80;27680;56,81;-164,75;3772;-9596;-14120;-479;-1;61;0,0;0,0;0,01
80;27700;56,81;-164,74;3892;-9556;-14076;-467;-8;87;0,0;0,0;0,01
80;27720;56,81;-164,74;3848;-9592;-14072;-489;14;127;0,0;0,0;0,01
80;27740;56,81;-164,75;3812;-9536;-14176;-471;29;62;0,0;0,0;0,01
80;27760;56,81;-164,75;3864;-9656;-14216;-475;-6;89;0,0;0,0;0,01
80;27780;56,8;-164,75;3868;-9668;-14152;-483;24;91;0,0;0,0;0,01
80;27800;56,8;-164,75;3856;-9560;-14124;-478;6;101;0,0;0,0;0,01
80;27820;56,8;-164,74;3876;-9624;-14032;-498;37;117;0,0;0,0;0,01
80;27840;56,79;-164,74;3840;-9608;-14024;-490;3;79;0,0;0,0;0,01
80;27860;56,8;-164,74;3856;-9540;-14192;-483;22;103;0,0;0,0;0,01
80;27880;56,79;-164,72;3940;-9612;-14072;-466;19;81;0,0;0,0;0,01
80;27900;56,79;-164,74;3764;-9608;-14164;-491;-7;99;0,0;0,0;0,01
80;27920;56,8;-164,75;3816;-9528;-14188;-495;1;86;0,0;0,0;0,01
80;27940;56,79;-164,75;3808;-9588;-14096;-485;4;112;0,0;0,0;0,01
80;27960;56,79;-164,75;3824;-9576;-14040;-485;21;132;0,0;0,0;0,01
80;27980;56,79;-164,74;3880;-9604;-14116;-478;32;93;0,0;0,0;0,01
80;28000;56,78;-164,74;3840;-9548;-14064;-454;-5;111;0,0;0,0;0,01
80;28020;56,79;-164,75;3828;-9544;-14144;-487;24;95;0,0;0,0;0,01
80;28040;56,78;-164,74;3892;-9608;-14000;-478;1;62;0,0;0,0;0,01
80;28060;56,75;-164,73;3864;-9708;-14028;-451;20;113;0,0;0,0;0,01
80;28080;56,75;-164,74;3768;-9616;-14068;-478;-15;65;0,0;0,0;0,01
80;28100;56,75;-164,75;3808;-9568;-14128;-487;4;90;0,0;0,0;0,01
80;28120;56,76;-164,75;3848;-9488;-14216;-468;17;122;0,0;0,0;0,01
80;28140;56,76;-164,76;3856;-9596;-14200;-449;9;60;0,0;0,0;0,01
80;28160;56,76;-164,75;3848;-9612;-14036;-476;-3;132;0,0;0,0;0,01
80;28180;56,76;-164,75;3864;-9572;-14136;-462;4;104;0,0;0,0;0,01
80;28200;56,76;-164,76;3816;-9536;-14152;-472;22;77;0,0;0,0;0,01
80;28220;56,76;-164,76;3828;-9632;-14108;-478;-3;111;0,0;0,0;0,01
80;28240;56,76;-164,76;3872;-9564;-14196;-471;8;62;0,0;0,0;0,01
80;28260;56,77;-164,74;3952;-9468;-14020;-464;11;118;0,0;0,0;0,01
80;28280;56,77;-164,74;3840;-9564;-14088;-496;6;88;0,0;0,0;0,01
80;28300;56,77;-164,74;3828;-9572;-14048;-488;15;54;0,0;0,0;0,01
80;28320;56,77;-164,75;3836;-9536;-14108;-470;-10;100;0,0;0,0;0,01
80;28340;56,76;-164,74;3816;-9572;-13924;-506;38;83;0,0;0,0;0,01
80;28360;56,77;-164,73;3900;-9536;-14180;-482;20;90;0,0;0,0;0,01
80;28380;56,77;-164,75;3756;-9544;-14120;-470;6;98;0,0;0,0;0,01
80;28400;56,77;-164,75;3848;-9568;-14084;-466;8;84;0,0;0,0;0,01
80;28420;56,78;-164,75;3860;-9548;-14176;-472;6;101;0,0;0,0;0,01
80;28440;56,79;-164,74;3916;-9512;-14196;-475;8;89;0,0;0,0;0,01
80;28460;56,79;-164,74;3844;-9556;-14052;-483;13;71;0,0;0,0;0,01
80;28480;56,78;-164,74;3840;-9656;-14184;-494;7;116;0,0;0,0;0,01
80;28500;56,79;-164,74;3860;-9552;-14140;-481;-4;73;0,0;0,0;0,01
80;28520;56,8;-164,74;3900;-9512;-14108;-478;-2;94;0,0;0,0;0,01
80;28540;56,8;-164,74;3792;-9556;-14100;-486;33;115;0,0;0,0;0,01
80;28560;56,81;-164,76;3804;-9596;-14316;-484;-12;92;0,0;0,0;0,01
80;28580;56,81;-164,76;3840;-9512;-14136;-481;12;109;0,0;0,0;0,01
80;28600;56,82;-164,75;3916;-9580;-14164;-488;7;82;0,0;0,0;0,01
80;28620;56,81;-164,76;3796;-9632;-14112;-481;-2;75;0,0;0,0;0,01
80;28640;56,8;-164,76;3856;-9628;-14124;-456;9;95;0,0;0,0;0,01
80;28660;56,81;-164,76;3860;-9556;-14112;-495;10;100;0,0;0,0;0,01
80;28680;56,81;-164,76;3808;-9556;-14100;-479;13;113;0,0;0,0;0,01
80;28700;56,81;-164,76;3844;-9536;-14100;-500;28;96;0,0;0,0;0,01
80;28720;56,8;-164,76;3820;-9616;-13980;-481;11;76;0,0;0,0;0,01
80;28740;56,79;-164,76;3856;-9556;-14020;-477;-17;89;0,0;0,0;0,01
80;28760;56,78;-164,76;3800;-9616;-14036;-500;17;110;0,0;0,0;0,01
80;28780;56,78;-164,76;3816;-9596;-14088;-496;13;99;0,0;0,0;0,01
80;28800;56,78;-164,77;3824;-9572;-14100;-479;-7;95;0,0;0,0;0,01
80;28820;56,78;-164,77;3840;-9676;-14220;-484;11;77;0,0;0,0;0,01
80;28840;56,77;-164,77;3836;-9560;-14036;-475;-7;122;0,0;0,0;0,01
80;28860;56,78;-164,76;3864;-9504;-14036;-478;21;127;0,0;0,0;0,01
80;28880;56,78;-164,77;3856;-9640;-14308;-481;8;60;0,0;0,0;0,01
80;28900;56,78;-164,76;3916;-9568;-14120;-453;22;81;0,0;0,0;0,01
80;28920;56,78;-164,76;3840;-9588;-14132;-495;9;92;0,0;0,0;0,01
80;28940;56,79;-164,77;3828;-9604;-14216;-480;21;77;0,0;0,0;0,01
80;28960;56,79;-164,76;3896;-9612;-14196;-473;11;97;0,0;0,0;0,01
80;28980;56,79;-164,76;3856;-9632;-14196;-485;4;72;0,0;0,0;0,01
80;29000;56,8;-164,77;3776;-9536;-14212;-468;32;118;0,0;0,0;0,01
80;29020;56,8;-164,77;3844;-9580;-14124;-480;9;105;0,0;0,0;0,01
80;29040;56,8;-164,78;3840;-9564;-14140;-500;12;94;0,0;0,0;0,01
80;29060;56,81;-164,77;3928;-9544;-14144;-464;6;129;0,0;0,0;0,01
80;29080;56,8;-164,79;3712;-9608;-14148;-480;-1;67;0,0;0,0;0,01
80;29100;56,81;-164,78;3876;-9532;-14156;-473;7;103;0,0;0,0;0,01
80;29120;56,8;-164,78;3848;-9616;-14008;-485;13;110;0,0;0,0;0,01
80;29140;56,8;-164,78;3836;-9512;-14108;-473;-2;73;0,0;0,0;0,01
80;29160;56,8;-164,77;3880;-9520;-14044;-481;5;101;0,0;0,0;0,01
80;29180;56,81;-164,78;3820;-9548;-14236;-482;16;73;0,0;0,0;0,01
80;29200;56,82;-164,78;3836;-9536;-14120;-469;17;106;0,0;0,0;0,01
80;29220;56,83;-164,77;3916;-9508;-14200;-472;-2;86;0,0;0,0;0,01
80;29240;56,84;-164,77;3892;-9532;-14128;-507;24;74;0,0;0,0;0,01
80;29260;56,84;-164,77;3836;-9572;-14148;-481;24;97;0,0;0,0;0,01
80;29280;56,84;-164,76;3916;-9520;-14132;-478;-8;93;0,0;0,0;0,01
80;29300;56,84;-164,76;3820;-9560;-14072;-485;-16;115;0,0;0,0;0,01
80;29320;56,84;-164,75;3884;-9560;-14044;-514;25;78;0,0;0,0;0,01
80;29340;56,84;-164,75;3892;-9576;-14112;-470;16;73;0,0;0,0;0,01
80;29360;56,84;-164,75;3832;-9568;-14084;-471;23;122;0,0;0,0;0,01
80;29380;56,83;-164,75;3812;-9572;-14004;-468;20;65;0,0;0,0;0,01
80;29400;56,83;-164,76;3780;-9560;-14144;-480;-1;84;0,0;0,0;0,01
80;29420;56,84;-164,76;3892;-9576;-14264;-478;0;85;0,0;0,0;0,01
80;29440;56,83;-164,74;3972;-9664;-14128;-479;29;103;0,0;0,0;0,01
80;29460;56,83;-164,72;3944;-9576;-14048;-494;-17;108;0,0;0,0;0,01
80;29480;56,82;-164,72;3856;-9572;-14076;-465;-8;93;0,0;0,0;0,01
80;29500;56,82;-164,73;3816;-9568;-14168;-460;1;92;0,0;0,0;0,01
80;29520;56,83;-164,73;3876;-9512;-14024;-501;-8;105;0,0;0,0;0,01
80;29540;56,82;-164,73;3836;-9592;-14140;-474;1;89;0,0;0,0;0,01
80;29560;56,83;-164,72;3916;-9556;-14176;-465;16;115;0,0;0,0;0,01
80;29580;56,82;-164,71;3952;-9636;-14056;-476;3;85;0,0;0,0;0,01
80;29600;56,82;-164,7;3908;-9572;-14048;-507;4;102;0,0;0,0;0,01
80;29620;56,81;-164,7;3836;-9580;-14020;-488;21;103;0,0;0,0;0,01
80;29640;56,81;-164,69;3876;-9524;-14052;-476;-2;81;0,0;0,0;0,01
80;29660;56,8;-164,7;3784;-9616;-14060;-488;31;115;0,0;0,0;0,01
80;29680;56,81;-164,7;3852;-9588;-14204;-496;16;84;0,0;0,0;0,01
80;29700;56,82;-164,71;3828;-9564;-14236;-494;24;83;0,0;0,0;0,01
80;29720;56,82;-164,7;3920;-9560;-14080;-465;0;136;0,0;0,0;0,01
80;29740;56,83;-164,7;3912;-9496;-14224;-488;-6;69;0,0;0,0;0,01
80;29760;56,82;-164,71;3788;-9624;-14076;-466;-19;104;0,0;0,0;0,01
80;29780;56,82;-164,7;3924;-9584;-14080;-476;7;108;0,0;0,0;0,01
80;29800;56,82;-164,7;3848;-9552;-14092;-504;21;66;0,0;0,0;0,01
80;29820;56,82;-164,71;3792;-9568;-14064;-488;-5;97;0,0;0,0;0,01
80;29840;56,83;-164,7;3952;-9512;-14204;-488;4;113;0,0;0,0;0,01
80;29860;56,83;-164,7;3856;-9640;-14224;-499;24;67;0,0;0,0;0,01
80;29880;56,83;-164,7;3888;-9648;-14172;-491;-3;119;0,0;0,0;0,01
80;29900;56,83;-164,69;3868;-9568;-14080;-481;35;76;0,0;0,0;0,01
80;29920;56,83;-164,69;3840;-9560;-14060;-493;15;116;0,0;0,0;0,01
80;29940;56,82;-164,69;3884;-9624;-14120;-488;11;80;0,0;0,0;0,01
80;29960;56,82;-164,69;3828;-9584;-14176;-485;28;90;0,0;0,0;0,01
80;29980;56,83;-164,69;3908;-9548;-14140;-479;-7;119;0,0;0,0;0,01
90;30000;56,79;-164,7;3872;-9592;-13988;-489;12;78;0,0;0,0;0,01
90;30020;56,8;-164,69;3884;-9524;-14072;-469;16;104;0,0;0,0;0,01
90;30040;56,79;-164,68;3884;-9588;-14096;-466;28;102;0,0;0,0;0,01
90;30060;56,82;-164,68;3908;-9472;-14244;-480;17;80;0,0;0,0;0,01
90;30080;56,81;-164,69;3816;-9616;-14056;-476;-2;108;0,0;0,0;0,01
90;30100;56,83;-164,67;3932;-9472;-14120;-482;17;76;0,0;0,0;0,01
90;30120;56,82;-164,68;3820;-9560;-14060;-443;3;101;0,0;0,0;0,01
90;30140;56,83;-164,67;3900;-9564;-14144;-494;14;114;0,0;0,0;0,01
90;30160;56,84;-164,68;3844;-9464;-14064;-477;6;94;0,0;0,0;0,01
90;30180;56,83;-164,68;3832;-9620;-14096;-483;-14;102;0,0;0,0;0,01
90;30200;56,82;-164,69;3864;-9612;-14144;-464;1;84;0,0;0,0;0,01
90;30220;56,81;-164,69;3840;-9588;-14072;-486;-13;99;0,0;0,0;0,01
90;30240;56,82;-164,69;3880;-9600;-14128;-509;6;83;0,0;0,0;0,01
90;30260;56,83;-164,67;3948;-9536;-14196;-479;22;112;0,0;0,0;0,01
90;30280;56,81;-164,67;3824;-9596;-13972;-452;11;87;0,0;0,0;0,01
90;30300;56,81;-164,69;3728;-9504;-14072;-491;29;106;0,0;0,0;0,01
90;30320;56,82;-164,71;3812;-9572;-14216;-476;-3;94;0,0;0,0;0,01
90;30340;56,82;-164,71;3840;-9596;-14152;-497;31;58;0,0;0,0;0,01
90;30360;56,82;-164,71;3836;-9560;-14100;-471;10;109;0,0;0,0;0,01
90;30380;56,82;-164,71;3904;-9600;-14124;-480;15;84;0,0;0,0;0,01
90;30400;56,81;-164,71;3848;-9616;-14048;-485;-1;52;0,0;0,0;0,01
90;30420;56,82;-164,72;3768;-9484;-14196;-481;27;119;0,0;0,0;0,01
90;30440;56,83;-164,72;3884;-9508;-14056;-487;-2;77;0,0;0,0;0,01
90;30460;56,85;-164,73;3820;-9488;-14328;-487;5;107;0,0;0,0;0,01
90;30480;56,85;-164,74;3792;-9552;-14032;-490;7;94;0,0;0,0;0,01
90;30500;56,85;-164,75;3756;-9500;-14104;-510;25;96;0,0;0,0;0,01
90;30520;56,85;-164,75;3884;-9636;-14144;-472;20;107;0,0;0,0;0,01
90;30540;56,84;-164,75;3832;-9588;-14052;-482;14;91;0,0;0,0;0,01
90;30560;56,83;-164,75;3848;-9656;-14120;-501;30;72;0,0;0,0;0,01
90;30580;56,82;-164,73;3904;-9576;-13960;-473;13;112;0,0;0,0;0,01
90;30600;56,81;-164,72;3888;-9604;-14060;-481;-20;96;0,0;0,0;0,01
90;30620;56,81;-164,71;3916;-9556;-14048;-495;16;98;0,0;0,0;0,01
90;30640;56,83;-164,72;3852;-9500;-14244;-492;-16;109;0,0;0,0;0,01
90;30660;56,83;-164,74;3752;-9536;-14132;-473;-16;63;0,0;0,0;0,01
90;30680;56,82;-164,73;3904;-9652;-14092;-482;3;105;0,0;0,0;0,01
90;30700;56,82;-164,74;3812;-9596;-14080;-486;21;99;0,0;0,0;0,01
90;30720;56,81;-164,74;3796;-9616;-14072;-485;7;83;0,0;0,0;0,01
90;30740;56,8;-164,74;3852;-9664;-14176;-503;11;105;0,0;0,0;0,01
90;30760;56,81;-164,74;3892;-9528;-14064;-493;5;59;0,0;0,0;0,01
90;30780;56,8;-164,75;3796;-9696;-14164;-497;15;99;0,0;0,0;0,01
90;30800;56,8;-164,74;3884;-9652;-14216;-469;13;113;0,0;0,0;0,01
90;30820;56,81;-164,74;3920;-9532;-14168;-488;7;79;0,0;0,0;0,01
90;30840;56,81;-164,75;3824;-9608;-14216;-492;-9;111;0,0;0,0;0,01
90;30860;56,8;-164,76;3776;-9628;-14120;-471;-10;102;0,0;0,0;0,01
90;30880;56,8;-164,75;3908;-9588;-14116;-498;15;103;0,0;0,0;0,01
90;30900;56,82;-164,75;3856;-9456;-14156;-481;-16;110;0,0;0,0;0,01
90;30920;56,8;-164,76;3804;-9668;-14096;-463;12;102;0,0;0,0;0,01
90;30940;56,8;-164,76;3832;-9548;-14032;-464;7;75;0,0;0,0;0,01
90;30960;56,79;-164,75;3916;-9668;-14128;-482;4;106;0,0;0,0;0,01
90;30980;56,81;-164,74;3956;-9552;-14252;-504;16;57;0,0;0,0;0,01
90;31000;56,8;-164,74;3832;-9624;-14044;-481;2;106;0,0;0,0;0,01
90;31020;56,8;-164,74;3828;-9564;-14124;-492;8;83;0,0;0,0;0,01
90;31040;56,8;-164,75;3816;-9628;-14152;-491;-6;107;0,0;0,0;0,01
90;31060;56,8;-164,75;3876;-9520;-14108;-460;-10;125;0,0;0,0;0,01
90;31080;56,81;-164,77;3728;-9484;-14084;-502;6;73;0,0;0,0;0,01
90;31100;56,81;-164,77;3792;-9580;-14136;-491;13;69;0,0;0,0;0,01
90;31120;56,82;-164,76;3960;-9524;-14248;-474;22;103;0,0;0,0;0,01
90;31140;56,82;-164,76;3856;-9568;-14044;-479;20;79;0,0;0,0;0,01
90;31160;56,82;-164,77;3780;-9612;-14148;-498;-1;122;0,0;0,0;0,01
90;31180;56,82;-164,76;3880;-9516;-14096;-487;17;98;0,0;0,0;0,01
90;31200;56,83;-164,76;3896;-9524;-14232;-478;21;121;0,0;0,0;0,01
90;31220;56,83;-164,77;3792;-9628;-14164;-468;10;106;0,0;0,0;0,01
90;31240;56,84;-164,77;3896;-9556;-14216;-497;-25;64;0,0;0,0;0,01
90;31260;56,83;-164,77;3812;-9564;-14004;-487;-4;110;0,0;0,0;0,01
90;31280;56,84;-164,77;3880;-9596;-14216;-496;2;110;0,0;0,0;0,01
90;31300;56,83;-164,76;3868;-9576;-14096;-488;17;65;0,0;0,0;0,01
90;31320;56,84;-164,78;3780;-9568;-14240;-469;4;131;0,0;0,0;0,01
90;31340;56,84;-164,78;3884;-9596;-14164;-481;2;89;0,0;0,0;0,01
90;31360;56,83;-164,78;3784;-9580;-14036;-483;13;86;0,0;0,0;0,01
