Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
80;25140;26,92;-0,07;3220;-15632;5960;1404;1657;-214;0,0;0,0;0,17
80;25160;27,14;1,76;-4560;-15304;6628;1487;-194;75;0,0;0,0;0,17
80;25180;27,44;2,05;-1536;-14268;7696;1554;-1982;26;0,0;0,0;0,17
80;25200;27,77;0,02;4512;-14176;6812;1551;-1531;45;0,0;0,0;0,17
80;25220;27,83;-1,39;3384;-15220;6196;1572;742;10;0,0;0,0;0,17
80;25240;27,98;0,11;-3416;-15196;6748;1718;1114;-121;0,0;0,0;0,17
80;25260;28,27;1,85;-5044;-14848;6796;1727;-534;24;0,0;0,0;0,17
80;25280;28,48;1,41;300;-14016;7488;1677;-2117;209;0,0;0,0;0,17
80;25300;28,73;-0,36;4724;-14860;6756;1700;-90;-72;0,0;0,0;0,17
80;25320;28,67;-0,53;780;-15112;6344;1698;1548;-14;0,0;0,0;0,17
80;25340;28,88;1,02;-4248;-14884;6840;1687;541;44;0,0;0,0;0,17
80;25360;29,15;1,6;-2520;-13836;7688;1634;-1893;92;0,0;0,0;0,17
80;25380;29,45;-0,14;4692;-13928;7040;1576;-1060;94;0,0;0,0;0,17
80;25400;29,48;-1,34;3580;-15184;6324;1531;1479;-101;0,0;0,0;0,17
80;25420;29,5;-0,51;-1772;-14900;7004;1546;1608;-161;0,0;0,0;0,17
80;25440;29,86;0,84;-4992;-13840;7716;1462;-1049;18;0,0;0,0;0,17
80;25460;30,08;-0,25;2656;-13372;7584;1295;-1761;247;0,0;0,0;0,17
80;25480;30,3;-1,96;5796;-14540;6708;1278;958;-70;0,0;0,0;0,17
80;25500;30,21;-2,01;796;-14832;6704;1240;1840;-147;0,0;0,0;0,17
80;25520;30,5;-0,3;-5820;-14180;7292;1161;-44;58;0,0;0,0;0,17
80;25540;30,64;-0,83;956;-13280;7740;1005;-1907;170;0,0;0,0;0,17
80;25560;30,91;-2,56;6096;-13940;7116;929;-34;76;0,0;0,0;0,17
80;25580;31,01;-3,83;4840;-14408;7012;778;1380;-49;0,0;0,0;0,17
80;25600;31,06;-2,26;-4312;-14420;6892;742;997;7;0,0;0,0;0,17
80;25620;31,23;-1,53;-3084;-13376;8076;605;-1768;113;0,0;0,0;0,17
80;25640;31,34;-2,4;2388;-13356;7976;444;-1936;124;0,0;0,0;0,17
80;25660;31,59;-4,11;6904;-13788;7208;277;585;88;0,0;0,0;0,17
80;25680;31,38;-3,49;-896;-14684;6796;306;1819;-141;0,0;0,0;0,17
80;25700;31,65;-1,97;-6112;-13516;8036;149;-1039;126;0,0;0,0;0,17
80;25720;31,7;-1,97;-476;-12824;7996;9;-1876;212;0,0;0,0;0,17
80;25740;31,97;-3,82;7688;-14052;7852;-210;-576;146;0,0;0,0;0,17
80;25760;31,91;-4,2;2384;-13804;7652;-250;2093;-79;0,0;0,0;0,17
80;25780;32,03;-2,09;-7376;-14492;6896;-327;713;90;0,0;0,0;0,17
80;25800;32,09;-0,66;-5500;-13688;7432;-491;-981;233;0,0;0,0;0,17
80;25820;32,11;-1,5;2720;-13388;8328;-645;-1182;77;0,0;0,0;0,17
80;25840;32,13;-2,58;4928;-13932;7932;-780;1716;111;0,0;0,0;0,17
80;25860;31,91;-1,46;-2760;-14344;7060;-784;1717;-41;0,0;0,0;0,17
80;25880;31,89;-0,12;-4868;-14140;7668;-894;-34;58;0,0;0,0;0,17
80;25900;31,76;-0,66;1232;-13244;7736;-1063;-1547;281;0,0;0,0;0,17
80;25920;31,75;-2,01;5216;-13796;7608;-1186;254;207;0,0;0,0;0,17
80;25940;31,52;-2,62;2844;-14688;7344;-1223;1802;53;0,0;0,0;0,17
80;25960;31,31;-1,44;-3372;-14356;7144;-1241;909;127;0,0;0,0;0,17
80;25980;31,06;-1,5;-264;-13748;7244;-1366;-1654;253;0,0;0,0;0,17
80;26000;31,06;-2,69;4368;-13580;8068;-1443;-868;76;0,0;0,0;0,17
80;26020;31,06;-4,1;6084;-14144;7436;-1506;882;-42;0,0;0,0;0,17
80;26040;30,75;-3,67;-464;-14700;7384;-1529;1629;-28;0,0;0,0;0,17
80;26060;30,63;-2,53;-4072;-14064;7336;-1564;-1018;-65;0,0;0,0;0,17
80;26080;30,55;-3,23;2220;-13460;8156;-1647;-1560;138;0,0;0,0;0,17
80;26100;30,51;-4,46;4768;-13652;7468;-1695;-198;53;0,0;0,0;0,17
80;26120;30,23;-4,27;468;-14864;7564;-1638;1943;-254;0,0;0,0;0,17
80;26140;30,12;-3,03;-4028;-14276;7532;-1622;131;-113;0,0;0,0;0,17
80;26160;29,96;-3,55;1460;-13744;7752;-1756;-1732;96;0,0;0,0;0,17
80;26180;29,82;-4,23;2368;-13932;7708;-1756;-967;165;0,0;0,0;0,17
80;26200;29,62;-4,95;3464;-14880;7224;-1715;1708;-217;0,0;0,0;0,17
80;26220;29,38;-3,85;-2760;-14756;6972;-1636;1187;-34;0,0;0,0;0,17
80;26240;29,3;-2,5;-4668;-14384;7220;-1683;-481;132;0,0;0,0;0,17
80;26260;29,14;-2,91;1100;-13896;7624;-1726;-1434;136;0,0;0,0;0,17
80;26280;29,06;-4,17;5076;-14424;6944;-1695;720;114;0,0;0,0;0,17
80;26300;28,77;-3,7;-552;-15100;7044;-1610;1652;28;0,0;0,0;0,17
80;26320;28,64;-2,4;-4108;-14928;7256;-1583;386;84;0,0;0,0;0,17
80;26340;28,43;-2,69;616;-14256;7148;-1541;-1403;170;0,0;0,0;0,17
80;26360;28,34;-3,73;3760;-14236;7040;-1553;-118;311;0,0;0,0;0,17
80;26380;28,1;-3,77;1068;-15388;7180;-1398;1808;-156;0,0;0,0;0,17
80;26400;27,92;-2,66;-2840;-15016;6820;-1323;1233;-179;0,0;0,0;0,17
80;26420;27,79;-1,99;-2296;-14396;6996;-1281;-1112;61;0,0;0,0;0,17
80;26440;27,75;-2,7;2352;-14164;7608;-1250;-929;156;0,0;0,0;0,17
80;26460;27,62;-3,47;3244;-15244;6912;-1140;1337;-106;0,0;0,0;0,17
80;26480;27,45;-3,15;-268;-15096;7124;-1062;1355;-216;0,0;0,0;0,17
80;26500;27,42;-2,01;-3904;-14896;7092;-949;-625;-1;0,0;0,0;0,17
80;26520;27,4;-2,44;1084;-14112;7648;-887;-1493;19;0,0;0,0;0,17
80;26540;27,41;-3,7;4776;-14808;6764;-853;407;109;0,0;0,0;0,17
80;26560;27,27;-4,11;2088;-15280;6916;-773;1324;30;0,0;0,0;0,17
80;26580;27,28;-2,68;-4252;-14912;6768;-550;539;-96;0,0;0,0;0,17
80;26600;27,2;-2,6;-628;-14224;6916;-529;-1725;240;0,0;0,0;0,17
80;26620;27,33;-3,86;4752;-14600;7408;-489;-596;157;0,0;0,0;0,17
80;26640;27,47;-5,12;5536;-15104;7284;-433;822;-21;0,0;0,0;0,17
80;26660;27,38;-4,03;-2304;-15132;6600;-210;1779;-41;0,0;0,0;0,17
80;26680;27,52;-2,53;-5456;-14724;6804;-147;-1244;267;0,0;0,0;0,17
80;26700;27,58;-2,5;-584;-13896;7520;-138;-2160;308;0,0;0,0;0,17
80;26720;27,82;-4,18;6776;-14848;6948;-94;-250;30;0,0;0,0;0,17
80;26740;27,74;-4,45;1828;-15188;6760;24;1907;80;0,0;0,0;0,17
80;26760;27,97;-2,6;-6576;-15108;6772;151;-93;59;0,0;0,0;0,17
80;26780;28,06;-1,77;-3128;-14160;7168;166;-1592;81;0,0;0,0;0,17
80;26800;28,18;-3,07;4268;-14508;7116;114;-1323;228;0,0;0,0;0,17
80;26820;28,23;-4,04;4104;-15200;6792;262;1462;-194;0,0;0,0;0,17
80;26840;28,25;-2,58;-3952;-15364;6696;349;1261;24;0,0;0,0;0,17
80;26860;28,44;-1,19;-5080;-14676;7212;373;-715;103;0,0;0,0;0,17
80;26880;28,5;-1,74;1296;-14148;7432;338;-1826;69;0,0;0,0;0,17
80;26900;28,62;-3,04;4924;-14852;6772;401;499;-39;0,0;0,0;0,17
80;26920;28,49;-2,32;-1364;-15476;6324;513;1345;-85;0,0;0,0;0,17
80;26940;28,56;-1,09;-3872;-15404;7184;541;260;-151;0,0;0,0;0,17
80;26960;28,67;-1,31;200;-13832;7628;542;-1813;74;0,0;0,0;0,17
80;26980;28,81;-2,62;4488;-14364;6900;480;-490;133;0,0;0,0;0,17
80;27000;28,73;-2,8;1316;-15052;6656;593;1639;-151;0,0;0,0;0,17
80;27020;28,67;-1,92;-1876;-14984;6580;643;1402;-203;0,0;0,0;0,17
80;27040;28,77;-1,1;-2988;-14200;7264;571;-1281;167;0,0;0,0;0,17
80;27060;28,88;-1,95;2588;-14048;7452;573;-1362;-2;0,0;0,0;0,17
80;27080;29,06;-3,32;5152;-14548;7024;589;21;22;0,0;0,0;0,17
80;27100;28,93;-3,42;1092;-15224;6460;574;1547;44;0,0;0,0;0,17
80;27120;29,11;-1,93;-5248;-14760;7148;610;-471;70;0,0;0,0;0,17
80;27140;29,23;-2,27;752;-13540;7744;507;-1728;231;0,0;0,0;0,17
80;27160;29,34;-3,21;3076;-13780;7296;463;-1001;209;0,0;0,0;0,17
80;27180;29,28;-3,87;2868;-15092;6580;509;1588;-25;0,0;0,0;0,17
80;27200;29,31;-2,65;-3308;-14776;7084;556;953;-6;0,0;0,0;0,17
80;27220;29,41;-2,42;-1060;-13512;7660;441;-1603;229;0,0;0,0;0,17
80;27240;29,51;-2,98;1672;-13632;7772;378;-1563;238;0,0;0,0;0,17
80;27260;29,73;-4,44;6148;-14272;6996;354;715;-25;0,0;0,0;0,17
80;27280;29,57;-3,86;-840;-15176;6676;348;1364;-70;0,0;0,0;0,17
80;27300;29,75;-2,6;-4668;-13932;7572;301;-1068;11;0,0;0,0;0,17
80;27320;29,86;-2,55;-552;-13280;8000;250;-1812;121;0,0;0,0;0,17
80;27340;30,02;-4,02;5696;-14292;7240;100;-421;173;0,0;0,0;0,17
80;27360;29,92;-4,28;1812;-14508;6936;119;1784;-224;0,0;0,0;0,17
80;27380;29,78;-3,14;-2536;-14740;6476;114;1384;-177;0,0;0,0;0,17
80;27400;29,87;-2,07;-3976;-14052;7628;10;-1359;112;0,0;0,0;0,17
80;27420;29,96;-2,81;2400;-13492;7932;-83;-1347;55;0,0;0,0;0,17
80;27440;30,08;-3,96;5328;-14400;7532;-196;1355;66;0,0;0,0;0,17
80;27460;29,96;-3,75;356;-14332;7236;-167;1832;36;0,0;0,0;0,17
80;27480;30,01;-2,07;-5628;-14856;6876;-189;-71;33;0,0;0,0;0,17
80;27500;30,01;-2,43;812;-13200;7640;-325;-1803;194;0,0;0,0;0,17
80;27520;30,22;-4,04;6860;-14140;7432;-434;-15;81;0,0;0,0;0,17
80;27540;30,19;-4,81;3772;-14500;7360;-407;1619;-127;0,0;0,0;0,17
80;27560;30,05;-3,54;-3156;-14644;6788;-429;1297;17;0,0;0,0;0,17
80;27580;29,96;-3,03;-1804;-13808;7240;-521;-1486;189;0,0;0,0;0,17
80;27600;29,97;-3,91;3180;-13792;7640;-594;-917;168;0,0;0,0;0,17
80;27620;30,11;-5,34;6348;-14060;7304;-645;643;63;0,0;0,0;0,17
80;27640;29,92;-4,8;-564;-14692;7152;-607;1767;-81;0,0;0,0;0,17
80;27660;29,99;-3,2;-5668;-14264;7204;-643;-608;157;0,0;0,0;0,17
80;27680;29,98;-3,72;1792;-13736;8076;-754;-1360;321;0,0;0,0;0,17
80;27700;30,02;-4,82;4216;-13848;7568;-805;-705;130;0,0;0,0;0,17
80;27720;29,86;-4,77;1032;-14524;7404;-769;1942;-50;0,0;0,0;0,17
80;27740;29,82;-3,35;-4264;-14676;7360;-727;628;26;0,0;0,0;0,17
80;27760;29,83;-1,89;-5268;-14200;6860;-771;-1238;155;0,0;0,0;0,17
80;27780;29,81;-2,52;2016;-13652;7872;-839;-1323;143;0,0;0,0;0,17
80;27800;29,93;-4,0;6844;-14756;7316;-864;1123;11;0,0;0,0;0,17
80;27820;29,75;-3,21;-1584;-14512;7080;-787;1463;-182;0,0;0,0;0,17
80;27840;29,75;-1,73;-4860;-14424;7156;-804;180;-38;0,0;0,0;0,17
80;27860;29,63;-2,29;1412;-13928;7412;-891;-1851;170;0,0;0,0;0,17
80;27880;29,72;-3,74;5784;-14260;7356;-876;-356;3;0,0;0,0;0,17
80;27900;29,54;-3,58;556;-14984;7432;-847;1812;-25;0,0;0,0;0,17
80;27920;29,38;-2,64;-2172;-14752;7116;-814;1426;-29;0,0;0,0;0,17
80;27940;29,31;-1,67;-3524;-14120;7036;-861;-1664;21;0,0;0,0;0,17
80;27960;29,28;-2,31;2092;-14080;7880;-885;-1320;196;0,0;0,0;0,17
80;27980;29,35;-3,46;5308;-14516;7512;-862;1474;-111;0,0;0,0;0,17
80;28000;29,15;-2,91;-736;-14732;7032;-828;1914;-52;0,0;0,0;0,17
80;28020;29,21;-1,34;-5620;-14644;7236;-783;-133;9;0,0;0,0;0,17
80;28040;29,17;-2,07;2104;-13648;7416;-807;-1544;88;0,0;0,0;0,17
80;28060;29,13;-2,7;2088;-13956;7580;-816;-960;93;0,0;0,0;0,17
80;28080;29,04;-3,3;3128;-15016;7464;-793;1754;-29;0,0;0,0;0,17
80;28100;28,91;-2,18;-2904;-14832;6864;-727;974;-18;0,0;0,0;0,17
80;28120;28,75;-2,04;-732;-14212;6920;-766;-1674;166;0,0;0,0;0,17
80;28140;28,76;-2,61;1736;-13836;7864;-732;-1576;127;0,0;0,0;0,17
80;28160;28,88;-4,07;6124;-14456;6952;-698;601;90;0,0;0,0;0,17
80;28180;28,68;-3,57;-600;-15036;6868;-609;1607;-173;0,0;0,0;0,17
80;28200;28,75;-2,01;-5528;-14692;6972;-605;-721;54;0,0;0,0;0,17
80;28220;28,65;-2,24;364;-13988;7084;-585;-1763;158;0,0;0,0;0,17
80;28240;28,65;-3,15;3152;-14188;7356;-561;-777;63;0,0;0,0;0,17
80;28260;28,59;-3,49;2196;-14652;7352;-537;1786;-85;0,0;0,0;0,17
80;28280;28,53;-2,34;-3192;-14932;7040;-431;640;-172;0,0;0,0;0,17
80;28300;28,62;-0,9;-5308;-14468;6988;-408;-1118;46;0,0;0,0;0,17
80;28320;28,66;-1,69;2436;-13992;7624;-436;-1478;202;0,0;0,0;0,17
80;28340;28,84;-3,28;7004;-14944;7072;-421;885;-81;0,0;0,0;0,17
80;28360;28,67;-2,53;-1336;-15072;6640;-312;1647;81;0,0;0,0;0,17
80;28380;28,76;-0,77;-5896;-14944;6740;-275;444;161;0,0;0,0;0,17
80;28400;28,72;-1,18;692;-13908;7204;-272;-2183;223;0,0;0,0;0,17
80;28420;28,92;-2,81;6348;-14492;7284;-324;-725;245;0,0;0,0;0,17
80;28440;29,14;-4,26;6752;-14452;7280;-309;1268;163;0,0;0,0;0,17
80;28460;28,97;-3,18;-2176;-15160;6396;-117;1739;-115;0,0;0,0;0,17
80;28480;29,15;-1,55;-6312;-14288;6880;-183;-1468;169;0,0;0,0;0,17
80;28500;29,23;-2,41;2804;-14144;7932;-185;-1651;60;0,0;0,0;0,17
80;28520;29,37;-3,95;5932;-14396;6836;-231;-255;-49;0,0;0,0;0,17
80;28540;29,24;-3,87;864;-14780;6952;-171;2115;-34;0,0;0,0;0,17
80;28560;29,32;-2,17;-5624;-15156;6920;-78;203;-105;0,0;0,0;0,17
80;28580;29,38;-2,6;1032;-13424;7752;-170;-1990;154;0,0;0,0;0,17
80;28600;29,44;-3,41;2796;-14036;7804;-208;-1300;178;0,0;0,0;0,17
80;28620;29,46;-4,3;4044;-14708;7136;-132;1451;-191;0,0;0,0;0,17
80;28640;29,23;-3,36;-1832;-15040;6064;-74;1273;38;0,0;0,0;0,17
80;28660;29,22;-2,57;-2836;-14320;7128;-76;-1645;-52;0,0;0,0;0,17
80;28680;29,33;-3,12;1744;-13332;7924;-96;-1590;57;0,0;0,0;0,17
80;28700;29,48;-4,65;6412;-14976;7008;-155;197;129;0,0;0,0;0,17
80;28720;29,36;-3,96;-1060;-14536;6880;-30;1725;-126;0,0;0,0;0,17
80;28740;29,45;-2,29;-5664;-14888;6732;-37;-405;108;0,0;0,0;0,17
80;28760;29,47;-1,64;-2576;-13908;7344;-66;-1828;256;0,0;0,0;0,17
80;28780;29,51;-2,41;2684;-13984;7536;-65;-807;102;0,0;0,0;0,17
80;28800;29,53;-3,25;4008;-14956;7280;-99;1680;16;0,0;0,0;0,17
80;28820;29,4;-2,32;-1988;-14936;6776;-9;1609;-62;0,0;0,0;0,17
80;28840;29,54;-0,71;-5936;-14704;7016;-32;-691;122;0,0;0,0;0,17
80;28860;29,63;-1,53;2400;-13492;7776;-89;-1747;263;0,0;0,0;0,17
80;28880;29,84;-3,2;7084;-14356;6812;-165;577;61;0,0;0,0;0,17
80;28900;29,79;-3,65;2516;-14436;7184;-133;1793;66;0,0;0,0;0,17
80;28920;29,68;-2,09;-4112;-15168;6144;-39;893;-44;0,0;0,0;0,17
80;28940;29,65;-1,81;-1300;-13624;7260;-131;-1928;142;0,0;0,0;0,17
80;28960;29,72;-3,08;4608;-14500;7412;-199;-935;53;0,0;0,0;0,17
80;28980;29,89;-4,55;6600;-14788;7224;-209;825;-166;0,0;0,0;0,17
80;29000;29,71;-3,68;-1564;-14824;6648;-152;1754;-1;0,0;0,0;0,17
80;29020;29,85;-2,02;-6168;-14456;6972;-161;-958;-38;0,0;0,0;0,17
80;29040;29,94;-3,02;3304;-13568;7728;-273;-1759;317;0,0;0,0;0,17
80;29060;30,0;-4,08;4020;-14068;7572;-321;-718;227;0,0;0,0;0,17
80;29080;29,94;-4,26;1816;-14464;7520;-275;1896;-210;0,0;0,0;0,17
80;29100;29,92;-2,77;-4464;-14924;6976;-238;680;-39;0,0;0,0;0,17
80;29120;29,82;-2,73;-420;-13828;7092;-301;-1816;105;0,0;0,0;0,17
80;29140;29,81;-3,15;1324;-13596;7580;-353;-1435;94;0,0;0,0;0,17
80;29160;29,89;-4,3;5208;-14404;7284;-406;1219;32;0,0;0,0;0,17
80;29180;29,69;-3,54;-1260;-14776;6680;-319;1745;-111;0,0;0,0;0,17
80;29200;29,73;-1,94;-5200;-14628;6992;-355;296;22;0,0;0,0;0,17
80;29220;29,64;-2,1;128;-13852;7248;-447;-1850;300;0,0;0,0;0,17
80;29240;29,72;-3,39;5056;-14188;7304;-442;-196;92;0,0;0,0;0,17
80;29260;29,57;-3,5;1476;-14952;7184;-426;2014;45;0,0;0,0;0,17
80;29280;29,44;-2,18;-3372;-15056;6720;-406;1346;-46;0,0;0,0;0,17
80;29300;29,53;-0,92;-4820;-13952;7228;-398;-1571;141;0,0;0,0;0,17
80;29320;29,57;-2,1;3900;-14024;7460;-518;-1458;269;0,0;0,0;0,17
80;29340;29,71;-3,47;6300;-14492;7232;-478;1394;-61;0,0;0,0;0,17
80;29360;29,58;-3,28;480;-14620;7312;-436;1983;-57;0,0;0,0;0,17
80;29380;29,73;-1,49;-6652;-14616;7104;-407;-246;142;0,0;0,0;0,17
80;29400;29,69;-1,97;1136;-13840;7580;-448;-2072;130;0,0;0,0;0,17
80;29420;29,78;-3,14;4284;-13984;7732;-491;-1205;24;0,0;0,0;0,17
80;29440;29,8;-4,12;4684;-14676;7340;-490;1696;20;0,0;0,0;0,17
80;29460;29,79;-2,35;-5160;-14828;6572;-372;1183;-66;0,0;0,0;0,17
80;29480;29,8;-1,47;-3364;-13756;7304;-443;-1811;263;0,0;0,0;0,17
80;29500;29,77;-2,33;2448;-13856;7368;-491;-2023;193;0,0;0,0;0,17
80;29520;29,92;-3,79;6424;-14372;7148;-434;722;-53;0,0;0,0;0,17
80;29540;29,73;-2,81;-1936;-15128;6796;-398;2076;62;0,0;0,0;0,17
80;29560;29,8;-1,27;-5440;-14272;6892;-360;-663;-34;0,0;0,0;0,17
80;29580;29,75;-0,92;-1660;-13996;7420;-393;-2015;122;0,0;0,0;0,17
80;29600;29,86;-2,18;4796;-13968;7660;-475;-651;241;0,0;0,0;0,17
80;29620;29,83;-2,9;3688;-14716;7300;-383;2143;-170;0,0;0,0;0,17
80;29640;29,85;-1,18;-5488;-14848;6588;-312;551;132;0,0;0,0;0,17
80;29660;29,96;0,12;-5312;-14288;7488;-382;-1360;111;0,0;0,0;0,17
80;29680;29,97;-0,91;3152;-13984;7484;-375;-1662;53;0,0;0,0;0,17
80;29700;30,08;-2,25;5704;-14304;7200;-407;936;137;0,0;0,0;0,17
80;29720;30,0;-0,95;-3460;-15168;7132;-264;1706;-108;0,0;0,0;0,17
80;29740;29,97;0,45;-4620;-14872;6852;-281;106;-77;0,0;0,0;0,17
80;29760;29,92;0,35;-340;-13700;7388;-307;-2002;161;0,0;0,0;0,17
80;29780;29,96;-0,92;4648;-14452;7216;-335;-150;-38;0,0;0,0;0,17
80;29800;29,98;-2,16;5112;-14600;6840;-339;1283;-185;0,0;0,0;0,17
80;29820;29,88;-0,89;-3556;-15052;6844;-273;1027;37;0,0;0,0;0,17
80;29840;29,94;0,01;-3744;-13892;7552;-274;-1679;95;0,0;0,0;0,17
80;29860;30,0;-1,05;3464;-13888;7660;-325;-1241;237;0,0;0,0;0,17
80;29880;30,07;-2,39;5316;-14408;7140;-366;354;104;0,0;0,0;0,17
80;29900;29,91;-1,9;-572;-14756;7048;-250;1887;-230;0,0;0,0;0,17
80;29920;29,89;-0,68;-4104;-14584;6996;-274;-523;90;0,0;0,0;0,17
80;29940;29,91;-1,29;1584;-13520;7728;-338;-1822;142;0,0;0,0;0,17
80;29960;29,97;-2,5;4508;-14400;7548;-359;-703;77;0,0;0,0;0,17
90;29980;31,92;-8,1;3608;-14848;7456;584;1446;31;0,0;0,0;0,17
90;30000;32,2;-5,11;-5468;-14588;8264;722;-555;46;0,0;0,0;0,17
90;30020;32,43;-6,64;3916;-14012;8472;745;-1149;2;0,0;0,0;0,17
90;30040;32,14;-6,39;700;-15336;7500;911;1626;-107;0,0;0,0;0,17
90;30060;32,48;-3,72;-5860;-14420;8272;1053;-535;-50;0,0;0,0;0,17
90;30080;32,73;-5,15;3936;-13928;8608;1022;-1185;5;0,0;0,0;0,17
90;30100;32,49;-4,9;548;-15400;7576;1167;1661;-169;0,0;0,0;0,17
90;30120;32,76;-2,72;-5272;-14336;8160;1244;-728;-33;0,0;0,0;0,17
90;30140;33,02;-4,28;4536;-14000;8520;1201;-1147;278;0,0;0,0;0,17
90;30160;32,87;-3,74;-300;-15144;7788;1398;1574;-15;0,0;0,0;0,17
90;30180;33,09;-2,89;-2452;-13556;8612;1398;-2270;198;0,0;0,0;0,17
90;30200;33,44;-4,34;4720;-13420;8688;1426;-907;129;0,0;0,0;0,17
90;30220;33,39;-3,44;-1312;-14788;7992;1549;1464;-150;0,0;0,0;0,17
90;30240;33,56;-3,16;-960;-13244;8592;1525;-2408;132;0,0;0,0;0,17
90;30260;33,79;-4,76;5980;-14560;7964;1537;916;-45;0,0;0,0;0,17
90;30280;33,75;-3,53;-2340;-14788;7804;1620;1360;-13;0,0;0,0;0,17
90;30300;33,92;-3,72;416;-13144;8652;1539;-2367;139;0,0;0,0;0,17
90;30320;34,09;-5,07;5520;-14476;7792;1540;1416;-18;0,0;0,0;0,17
90;30340;34,46;-3,0;-6680;-13860;8224;1631;-335;-34;0,0;0,0;0,17
90;30360;34,67;-3,61;1824;-12776;8824;1439;-2234;238;0,0;0,0;0,17
90;30380;34,78;-4,71;4892;-14304;8028;1458;1655;43;0,0;0,0;0,17
90;30400;35,13;-2,93;-6224;-13564;8628;1465;-862;44;0,0;0,0;0,17
90;30420;35,42;-4,21;4928;-12972;8732;1314;-906;195;0,0;0,0;0,17
90;30440;35,4;-4,77;3200;-14528;8180;1303;1863;-12;0,0;0,0;0,17
90;30460;35,76;-3,12;-6312;-13264;8976;1302;-1315;75;0,0;0,0;0,17
90;30480;36,03;-4,51;5884;-13348;8772;1138;-445;-8;0,0;0,0;0,17
90;30500;35,87;-4,73;1952;-14260;7660;1121;1847;80;0,0;0,0;0,17
90;30520;36,17;-3,4;-5320;-12892;9216;990;-1826;114;0,0;0,0;0,17
90;30540;36,44;-4,64;5752;-12944;9068;877;-6;155;0,0;0,0;0,17
90;30560;36,42;-3,2;-3976;-14144;8220;906;1125;-53;0,0;0,0;0,17
90;30580;36,65;-2,17;-4288;-12440;9068;785;-1988;90;0,0;0,0;0,17
90;30600;36,86;-3,61;6764;-13424;8676;627;397;-40;0,0;0,0;0,17
90;30620;36,86;-2,14;-4468;-13872;8400;615;991;-93;0,0;0,0;0,17
90;30640;37,04;-2,83;2424;-12028;9488;426;-1940;166;0,0;0,0;0,17
90;30660;37,2;-4,15;6696;-13352;8668;269;1030;68;0,0;0,0;0,17
90;30680;37,15;-2,62;-4748;-13652;8036;274;648;7;0,0;0,0;0,17
90;30700;37,3;-3,58;3712;-12080;9364;18;-1842;253;0,0;0,0;0,17
90;30720;37,2;-4,0;3144;-13596;8612;7;2250;81;0,0;0,0;0,17
90;30740;37,13;-2,36;-5484;-13888;7964;-71;243;-62;0,0;0,0;0,17
90;30760;37,23;-3,27;3560;-12124;9308;-250;-1586;194;0,0;0,0;0,17
90;30780;37,08;-3,39;1956;-13720;8912;-315;2347;-177;0,0;0,0;0,17
90;30800;37,07;-1,95;-5308;-13432;8640;-396;-71;71;0,0;0,0;0,17
90;30820;37,14;-3,0;4656;-12828;9572;-629;-979;230;0,0;0,0;0,17
90;30840;36,93;-2,58;28;-13852;8964;-604;2513;39;0,0;0,0;0,17
90;30860;36,81;-1,82;-2964;-12916;8568;-718;-1321;251;0,0;0,0;0,17
90;30880;36,86;-2,81;4612;-12528;9256;-837;-170;272;0,0;0,0;0,17
90;30900;36,67;-1,97;-1916;-13548;8868;-867;1907;-35;0,0;0,0;0,17
90;30920;36,54;-1,87;-612;-12760;8936;-942;-1630;252;0,0;0,0;0,17
90;30940;36,52;-2,73;4932;-13424;9244;-1031;1545;142;0,0;0,0;0,17
90;30960;36,32;-1,83;-2352;-13668;8736;-1034;1678;181;0,0;0,0;0,17
90;30980;36,14;-1,99;188;-12884;8772;-1200;-2119;234;0,0;0,0;0,17
90;31000;36,07;-2,91;5072;-13568;8832;-1227;1665;152;0,0;0,0;0,17
90;31020;36,11;-1,33;-6592;-13532;8840;-1127;-178;206;0,0;0,0;0,17
90;31040;35,95;-1,91;1788;-12580;8536;-1281;-1905;272;0,0;0,0;0,17
90;31060;35,8;-2,7;4492;-13904;8608;-1278;1967;-109;0,0;0,0;0,17
90;31080;35,83;-1,26;-6216;-13208;8752;-1251;-833;-47;0,0;0,0;0,17
90;31100;35,75;-1,88;2144;-12712;9200;-1387;-1780;47;0,0;0,0;0,17
90;31120;35,56;-2,39;3252;-13708;8508;-1337;2014;-50;0,0;0,0;0,17
90;31140;35,56;-1,19;-5348;-13128;8976;-1351;-1200;-42;0,0;0,0;0,17
90;31160;35,58;-2,35;5596;-13416;9304;-1448;-239;63;0,0;0,0;0,17
90;31180;35,32;-2,5;1860;-14084;8572;-1342;2023;-384;0,0;0,0;0,17
90;31200;35,28;-1,55;-4236;-13148;8996;-1336;-1546;21;0,0;0,0;0,17
90;31220;35,26;-2,77;5904;-13720;8712;-1387;290;-59;0,0;0,0;0,17
90;31240;35,07;-1,7;-3328;-14064;8676;-1310;1126;-201;0,0;0,0;0,17
90;31260;34,96;-1,14;-2620;-13184;8812;-1367;-1716;82;0,0;0,0;0,17
90;31280;34,86;-2,08;4696;-14016;8796;-1409;711;132;0,0;0,0;0,17
90;31300;34,7;-0,91;-4068;-14156;8476;-1295;621;15;0,0;0,0;0,17
90;31320;34,56;-0,66;-1444;-13116;8732;-1344;-1754;221;0,0;0,0;0,17
