Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur
60;57,46;3,19;-5468;-10116;12548;-284;-369;63;2,43
60;57,45;3,64;-7124;-10016;13020;-313;-580;-47;2,51
60;57,4;4,78;-9204;-9684;13572;-345;-751;217;2,63
60;57,39;4,14;-4456;-9468;12404;-348;312;-107;2,51
60;57,41;4,09;-3864;-9588;13048;-459;186;192;2,52
60;57,23;5,35;-6468;-9900;12480;-452;-13;-201;2,69
60;57,25;4,97;-7364;-9664;12684;-439;-165;175;2,7
60;57,4;5,14;-6436;-9116;13080;-457;1027;-166;2,61
60;57,41;6,38;-6496;-9116;13616;-511;830;184;2,6
60;57,26;6,75;-7048;-9204;13036;-448;367;-94;2,73
60;57,33;5,78;-6300;-9200;12448;-504;388;29;2,64
60;57,36;7,21;-8164;-8952;12468;-472;1839;-45;2,66
60;57,38;8,71;-8664;-8872;13260;-435;1402;146;2,67
60;57,57;8,22;-9092;-9108;12988;-447;972;3;2,48
60;57,62;9,81;-8844;-9564;12476;-435;1174;-107;2,37
60;57,43;10,14;-3624;-8244;14172;-374;2412;112;2,62
60;57,62;8,75;-6772;-8316;14352;-368;1882;58;2,49
60;57,74;9,77;-7000;-8528;13812;-393;2007;211;2,33
60;57,79;10,85;-6596;-8696;14428;-349;1801;-82;2,28
60;57,59;9,5;656;-8332;13372;-323;2227;242;2,42
60;57,55;9,31;-1184;-8240;13980;-329;2305;76;2,49
60;57,63;10,01;-1748;-8008;14988;-277;2463;306;2,47
60;57,8;7,83;-4020;-8660;14228;-245;1984;6;2,24
60;57,87;6,44;5436;-8512;12936;-319;2094;417;2,15
60;57,86;6,48;4924;-8408;13688;-286;2282;77;2,18
60;57,84;5,09;2640;-8396;13436;-274;2506;326;2,18
60;57,91;4,62;664;-8112;13540;-315;2307;317;2,11
60;57,98;4,42;9300;-8688;12364;-272;1626;300;2,08
60;58,16;2,98;7724;-8748;12240;-276;2113;119;1,86
60;58,25;1,69;5452;-8404;12484;-341;2444;68;1,75
60;58,14;2,11;3372;-8532;12588;-293;2552;120;1,82
60;58,41;0,48;12836;-8956;12656;-323;1552;338;1,71
60;58,61;-1,31;9172;-8752;12744;-319;1991;377;1,44
60;58,59;-1,1;6320;-8688;12936;-354;2119;148;1,41
60;58,42;-2,17;4240;-8724;13180;-368;2423;64;1,57
60;58,64;-4,14;12644;-8400;12624;-372;1036;359;1,51
60;58,7;-4,22;10728;-8984;13160;-354;1647;100;1,38
60;58,83;-5,18;7720;-8656;12836;-395;1750;244;1,2
60;58,98;-6,92;13908;-9592;12460;-390;497;64;1,11
60;58,98;-7,07;12804;-9096;11436;-410;1067;402;1,09
60;59,06;-7,98;9240;-8832;10816;-397;1749;424;0,92
60;59,12;-9,41;9220;-8640;12060;-428;2303;301;0,91
60;59,1;-9,43;12392;-9804;11984;-405;591;197;0,92
60;59,21;-10,34;10860;-9332;11672;-427;1103;176;0,8
60;59,4;-11,96;11356;-8576;13340;-349;1878;478;0,71
60;59,46;-11,41;8368;-8468;13324;-345;2821;420;0,6
60;59,48;-12,69;13932;-9420;11988;-287;889;207;0,6
60;59,72;-14,41;13000;-8636;12488;-312;1643;474;0,4
60;59,74;-14,08;11168;-8856;12448;-279;2121;459;0,33
60;59,84;-14,59;7808;-8508;12876;-257;2607;359;0,18
60;59,99;-15,93;14100;-9200;11980;-172;671;471;0,11
60;60,11;-15,5;13640;-9080;12600;-189;1609;345;0,0
60;60,28;-15,97;9008;-8752;11888;-81;1748;233;-0,29
60;60,35;-16,97;7532;-8732;12644;-147;2120;415;-0,36
60;60,41;-16,83;14880;-9288;12776;-53;518;129;-0,28
60;60,64;-17,55;13108;-9060;11892;-99;1247;354;-0,58
60;60,8;-18,98;10932;-8712;12304;-65;1563;114;-0,75
60;60,72;-18,35;8212;-8684;12396;-140;1811;17;-0,71
60;60,76;-19,09;15048;-9844;11000;-75;386;305;-0,72
60;60,91;-20,73;12424;-9388;11432;-160;920;28;-0,89
60;60,8;-19,94;8460;-8916;11496;-143;1547;-22;-0,84
60;60,8;-19,92;7796;-8464;11924;-184;2033;253;-0,83
60;60,89;-21,14;15688;-9136;11800;-185;493;2;-0,78
60;60,88;-20,72;12816;-9320;11680;-210;1163;186;-0,84
60;60,96;-20,92;8748;-8912;11856;-250;1656;118;-1,01
60;60,96;-21,76;7548;-8844;12644;-253;2135;299;-0,99
60;60,96;-21,4;14744;-9084;12576;-232;764;111;-0,84
60;61,04;-21,68;10780;-9212;11128;-282;1529;237;-1,08
60;60,96;-22,58;7148;-8612;11616;-290;1886;447;-1,03
60;60,65;-21,48;4344;-9036;11988;-372;1950;179;-0,78
60;60,74;-22,15;13608;-8752;13532;-353;854;270;-0,63
60;60,88;-23,24;10104;-9592;12428;-355;1464;469;-0,91
60;60,68;-22,29;7816;-9044;12044;-298;1840;319;-0,73
60;60,54;-21,89;2464;-8808;10292;-366;2181;162;-0,78
60;60,49;-22,44;13880;-8608;13796;-291;1243;453;-0,35
60;60,43;-21,69;10040;-8532;12064;-349;1775;427;-0,4
60;60,4;-21,75;4180;-9144;11016;-380;1944;195;-0,59
60;60,05;-21,63;208;-9488;10096;-441;2168;353;-0,36
60;60,03;-20,76;13748;-8988;14048;-405;1324;350;0,09
60;60,34;-21,05;10188;-9028;12468;-409;2028;118;-0,33
60;60,26;-21,52;4020;-8652;11448;-372;2056;314;-0,39
60;59,76;-19,55;96;-8976;9800;-448;2330;211;-0,06
60;60,02;-19,94;13000;-8808;13140;-418;1324;43;0,08
60;60,13;-21,04;9244;-9624;11724;-372;1837;339;-0,19
60;59,92;-19,7;4780;-8720;11576;-374;2105;252;-0,04
60;59,75;-19,36;1716;-8932;10692;-388;2329;119;0,03
60;60,0;-20,68;10948;-9052;12980;-340;1360;360;0,04
60;59,77;-19,63;7724;-9452;10044;-313;1761;208;0,08
60;59,83;-19,65;6748;-9088;11432;-307;1841;235;0,07
60;59,69;-19,97;4020;-8316;12620;-341;2439;328;0,26
60;59,7;-19,76;13344;-9264;11364;-276;958;460;0,36
60;59,8;-19,99;10236;-9220;10860;-238;1607;270;0,17
60;59,85;-20,9;8424;-8628;12580;-243;1888;393;0,17
60;59,76;-19,85;6328;-8160;12724;-252;2411;528;0,26
60;60,07;-20,47;14300;-9304;11448;-275;748;224;0,01
60;60,18;-21,88;10848;-9304;11380;-259;1384;400;-0,2
60;60,12;-20,92;8792;-8800;11588;-189;1925;550;-0,14
60;60,14;-20,72;7328;-8232;12344;-242;2205;394;-0,14
60;60,38;-22,31;13972;-9068;12336;-247;632;113;-0,29
60;60,4;-21,43;10552;-8932;12264;-258;977;49;-0,37
60;60,47;-21,67;9868;-9392;10644;-204;1556;61;-0,54
60;60,39;-22,53;8892;-8720;11072;-236;1912;198;-0,42
60;60,34;-22,28;14708;-9576;11340;-276;185;255;-0,27
60;60,46;-22,68;12568;-9508;11168;-245;660;-67;-0,46
60;60,49;-23,95;11524;-9176;10920;-306;1297;121;-0,5
60;60,47;-23,09;11136;-8652;12084;-213;1904;273;-0,42
60;60,55;-23,44;14304;-9524;11840;-303;-44;-46;-0,49
60;60,7;-24,87;13124;-9232;11948;-264;526;-24;-0,65
60;60,7;-23,98;12196;-9236;11256;-245;1011;178;-0,68
60;60,79;-24,13;15476;-9416;12440;-268;-706;224;-0,7
60;60,98;-25,65;14892;-9772;12320;-319;-309;7;-0,93
60;60,99;-24,83;11548;-9216;11704;-356;126;297;-0,99
60;61,04;-24,74;11824;-9176;11968;-336;965;163;-1,03
60;61,18;-25,96;14288;-9332;12576;-347;-729;392;-1,11
60;61,29;-25,5;15700;-9144;11968;-403;-266;217;-1,19
60;61,27;-25,54;14496;-8856;13508;-401;486;290;-1,16
60;61,43;-26,69;12732;-9276;12996;-400;1045;374;-1,39
60;61,53;-26,24;16228;-9100;12216;-414;-559;377;-1,42
60;61,37;-26,12;16132;-9032;11840;-416;86;468;-1,27
60;61,61;-27,51;16516;-8516;12700;-348;768;563;-1,46
60;61,74;-26,64;14688;-8680;13284;-358;1577;546;-1,61
60;61,93;-26,64;17216;-9460;13064;-454;-312;439;-1,82
60;62,14;-28,09;16396;-9016;12468;-388;514;447;-2,03
60;62,28;-27,08;14540;-9016;12864;-372;1469;411;-2,19
60;62,35;-26,85;10372;-9096;12112;-345;1910;371;-2,39
60;62,53;-28,0;17844;-9056;12592;-387;115;285;-2,41
60;62,69;-27,16;16692;-8824;12672;-242;840;201;-2,56
60;62,78;-26,84;14752;-8700;13192;-269;1704;-6;-2,69
60;62,96;-27,83;13520;-8652;12820;-181;2198;25;-2,89
60;62,95;-27,19;16692;-9564;12640;-252;305;111;-2,85
60;62,94;-27,1;15868;-9352;12520;-228;1030;256;-2,89
60;63,14;-28,2;15256;-9008;14572;-208;1922;272;-3,03
60;63,09;-27,15;11696;-9176;13800;-263;2347;234;-3,05
60;63,03;-27,22;15136;-8996;12292;-223;797;335;-2,97
60;63,13;-28,33;14136;-8896;12364;-245;1682;350;-3,07
60;63,05;-27,21;11180;-8996;12564;-221;2104;450;-3,05
60;62,96;-26,77;8816;-8712;12212;-276;2840;527;-3,03
60;62,98;-27,51;14680;-9160;12572;-243;1163;512;-2,92
60;62,99;-26,36;12356;-8632;12556;-222;1923;575;-2,93
60;62,96;-25,84;9776;-8404;12856;-231;2308;570;-2,97
60;62,87;-26,11;6120;-8948;11624;-184;3041;465;-3,02
60;62,74;-25,31;13500;-9500;12336;-284;1353;462;-2,73
60;62,85;-25,17;10588;-8984;11896;-254;1905;302;-2,89
60;62,64;-25,58;6292;-8892;11764;-327;2627;150;-2,78
60;62,39;-23,98;3768;-8528;13460;-253;2728;171;-2,46
60;62,43;-24,0;10472;-9052;9764;-229;1678;314;-2,54
60;62,27;-24,73;7480;-8600;10136;-252;1909;247;-2,41
60;61,95;-23,34;5168;-8944;12260;-224;2522;-11;-2,07
60;61,51;-22,82;3884;-8600;13904;-222;2649;173;-1,56
60;61,49;-23,87;10156;-9368;10260;-191;1599;-64;-1,59
60;61,22;-22,67;7672;-9268;10988;-218;1791;142;-1,35
60;61,14;-22,2;4720;-8472;12656;-188;2290;40;-1,21
60;61,13;-22,81;13772;-9080;12572;-123;757;31;-1,06
60;61,04;-21,95;11416;-9196;11548;-142;1375;337;-1,04
60;61,08;-21,72;7328;-8972;10980;-111;1497;195;-1,2
60;60,85;-21,84;2936;-8856;11524;-179;1897;80;-1,02
60;60,81;-21,39;14164;-8972;13140;-122;763;233;-0,7
60;60,93;-21,4;12016;-9048;12464;-152;1242;523;-0,9
60;61,0;-22,35;10336;-8924;11640;-132;1647;374;-1,02
60;60,77;-21,34;6584;-8676;12472;-196;1837;196;-0,82
60;60,79;-21,67;14408;-8992;12128;-169;510;406;-0,7
60;61,04;-23,08;15988;-9024;12276;-238;1150;612;-0,93
60;61,07;-22,39;13828;-8760;12300;-288;1682;456;-0,98
60;61,22;-22,21;11600;-8692;12576;-306;2056;180;-1,18
60;61,37;-23,39;16268;-9072;12280;-377;394;410;-1,27
60;61,46;-22,72;16556;-9124;12108;-364;1041;560;-1,36
60;61,58;-22,63;14516;-8964;12160;-430;1715;216;-1,51
60;61,7;-23,68;11688;-8540;12312;-465;2234;244;-1,66
60;61,58;-23,23;14912;-9072;12128;-522;422;416;-1,52
60;61,56;-23,25;15148;-9240;12232;-499;895;210;-1,49
60;61,65;-24,55;14640;-9268;11796;-566;1430;133;-1,61
60;61,68;-23,68;13276;-8268;13312;-527;2261;384;-1,59
60;61,7;-23,77;15372;-9628;11096;-600;24;-10;-1,67
60;61,83;-25,23;16648;-9132;12368;-553;865;277;-1,73
60;61,87;-24,32;14680;-9352;12628;-562;1380;154;-1,82
60;61,89;-24,03;11660;-8712;12420;-488;2189;216;-1,86
60;62,0;-25,31;16872;-9576;11912;-581;-166;180;-1,94
60;62,07;-24,48;16304;-9492;12064;-538;714;127;-2,0
60;62,09;-24,47;16036;-9424;11896;-477;1167;296;-2,03
60;62,22;-25,66;14132;-8680;12376;-407;2003;192;-2,15
60;62,15;-25,04;15584;-9824;11452;-440;-226;282;-2,12
60;62,16;-25,09;16840;-10024;12448;-385;628;145;-2,11
60;62,24;-26,43;14360;-9780;11416;-300;1143;449;-2,24
60;62,16;-25,45;12820;-9252;11632;-246;1891;128;-2,15
60;62,1;-25,01;17660;-9808;11888;-226;-482;226;-2,02
60;62,23;-26,42;14660;-9596;11548;-182;54;301;-2,2
60;62,08;-25,57;12628;-9980;9952;-79;483;90;-2,15
60;61,81;-24,5;11032;-9204;11236;-107;972;20;-1,86
60;61,78;-25,74;14540;-9960;12236;-63;-1079;-85;-1,75
60;61,7;-25,01;13128;-10164;10420;-60;-752;-33;-1,74
60;61,65;-25,12;11464;-9676;9780;-28;-421;192;-1,74
60;61,56;-26,21;11212;-9336;10856;17;5;345;-1,61
60;61,52;-25,41;12660;-9572;12452;-45;-1446;157;-1,49
60;61,43;-25,13;11900;-9504;12164;5;-1240;-90;-1,44
60;61,45;-26,28;11904;-9500;11460;-21;-988;263;-1,46
60;61,28;-25,58;12328;-9492;10964;-82;-506;163;-1,29
60;61,15;-23,92;12576;-9400;13876;-120;-1873;-95;-1,1
60;61,19;-24,93;15104;-9476;13440;-160;-1567;-75;-1,1
60;61,22;-24,62;13024;-9216;13024;-180;-1042;342;-1,17
60;61,13;-24,43;13472;-9440;11724;-162;-884;28;-1,11
60;61,14;-25,18;5732;-9272;13232;-292;-2638;-165;-1,24
60;61,11;-25,35;10576;-9580;13984;-285;-2097;282;-1,11
60;60,76;-23,71;12328;-9636;13436;-275;-2000;194;-0,73
60;60,84;-24,78;15584;-9260;13436;-331;-1533;0;-0,73
60;60,56;-23,57;288;-9728;11904;-363;-2878;-32;-0,8
60;60,36;-20,53;4664;-9428;12856;-426;-2865;41;-0,48
60;60,1;-20,84;9764;-9148;13120;-482;-2385;153;-0,1
60;60,21;-21,3;12368;-9304;13592;-444;-1979;207;-0,17
60;59,89;-18,01;-3884;-10128;10396;-525;-2677;-47;-0,18
60;59,5;-16,92;2240;-9776;12432;-512;-2511;48;0,31
60;59,53;-17,56;7292;-9512;13892;-555;-2366;200;0,42
60;59,28;-15,62;10420;-9676;13236;-562;-1932;317;0,73
60;59,02;-13,47;-6228;-10128;11256;-540;-2410;230;0,79
60;58,84;-13,44;-3804;-9932;11576;-609;-2512;165;0,93
60;58,63;-10,75;184;-9920;11620;-636;-2701;-83;1,15
60;58,37;-9,11;-10188;-9544;13116;-625;-1624;-52;1,64
60;58,38;-8,91;-8708;-10116;12008;-574;-2141;141;1,51
60;58,21;-6,05;-6448;-10408;10888;-638;-2618;63;1,6
60;57,87;-4,66;-1900;-10112;11480;-628;-2708;-48;1,89
60;57,96;-4,16;-11484;-9836;13572;-577;-1758;-288;2,07
60;57,98;-1,84;-10796;-10084;12616;-569;-2301;27;2,02
60;57,91;-0,05;-8076;-9932;12364;-506;-2763;-52;2,02
60;57,8;-0,42;-4512;-9992;11684;-524;-2976;-196;2,0
60;57,93;2,26;-11168;-9848;13280;-456;-2061;-53;2,12
60;57,96;4,02;-9492;-9540;14036;-464;-2245;-169;2,08
60;58,13;3,48;-6568;-9396;13160;-390;-2839;-52;1,82
60;58,02;5,23;-2932;-10176;12636;-398;-3069;37;1,83
60;57,99;6,55;-10852;-9616;14124;-345;-1899;-284;2,08
60;58,24;6,11;-9580;-9528;14188;-360;-2186;8;1,8
60;58,2;7,89;-4956;-9608;13660;-284;-2619;-75;1,76
60;58,11;8,73;-4204;-10036;12720;-298;-2704;-106;1,76
60;58,16;8,57;-8536;-9024;14976;-261;-2056;60;1,92
60;58,0;10,4;-7612;-9056;15112;-273;-2228;-240;2,08
60;58,02;11,49;-7304;-9896;13048;-179;-2634;124;1,94
60;57,91;10,56;-2712;-10092;11704;-245;-2829;-175;1,88
60;58,05;12,54;-9056;-9856;13492;-196;-1933;-154;1,97
60;58,09;14,04;-10524;-9296;12944;-238;-2192;44;1,96
60;58,26;13,33;-7600;-9352;13448;-191;-2746;-174;1,75
60;58,11;14,27;-1436;-10232;13064;-249;-2924;9;1,74
60;58,05;15,25;-10100;-10124;12820;-303;-2341;20;1,94
60;58,24;14,44;-8420;-9688;13476;-281;-2626;-67;1,76
60;58,19;15,8;-4344;-9692;14540;-294;-2991;-188;1,79
60;58,1;15,65;104;-10204;13832;-261;-2809;106;1,78
60;58,11;15,31;-9368;-9872;13580;-294;-2260;11;1,9
60;58,07;16,42;-7808;-9652;12928;-273;-2753;-122;1,91
60;57,98;16,84;-1972;-9996;13440;-266;-2863;-171;1,91
60;58,02;15,34;2176;-9600;13464;-222;-2696;142;1,89
60;57,8;16,42;-7800;-9732;13880;-250;-2268;-25;2,21
60;57,8;17,06;-4480;-9064;13416;-194;-2743;-216;2,19
60;57,77;15,87;-2676;-9596;12124;-233;-2699;101;2,09
60;57,77;16,55;2396;-9048;12832;-229;-2684;109;2,17
60;57,76;17,64;-8012;-9240;12952;-239;-2278;-85;2,25
60;57,91;16,68;-6360;-9384;13484;-253;-2692;35;2,07
60;57,8;17,38;-2208;-9912;12376;-277;-2731;237;2,05
60;57,62;16,74;4044;-9804;13280;-277;-2731;1;2,3
60;57,62;16,47;-7648;-9564;13900;-276;-2270;-87;2,39
60;57,52;17,36;-4056;-9484;13892;-298;-2793;54;2,46
60;57,39;17,19;820;-9756;13292;-337;-2818;40;2,51
60;57,52;16,71;-9104;-9568;14592;-340;-2135;-302;2,54
60;57,46;17,77;-8392;-9684;13652;-324;-2482;-21;2,56
60;57,53;18,41;-4748;-8888;14060;-337;-2778;-54;2,49
60;57,57;17,04;-1416;-9172;12388;-348;-2835;-204;2,32
60;57,74;18,63;-9860;-9304;12652;-371;-2064;-207;2,3
60;57,81;19,42;-5744;-8676;14040;-405;-2237;-3;2,24
60;57,9;18,23;-3892;-9252;13136;-434;-2602;-81;2,03
60;57,87;18,63;2868;-9212;13256;-374;-2322;-189;2,08
60;57,84;18,68;-7376;-9440;13388;-398;-2079;-234;2,16
60;57,96;17,38;-4160;-9460;13784;-344;-2321;-117;1,99
60;57,9;18,26;560;-9616;14660;-352;-2347;109;2,07
60;57,9;17,25;7448;-9540;14928;-331;-2223;139;2,15
60;57,91;17,06;-7984;-9452;12708;-380;-2285;-9;2,07
60;57,77;18,14;-4832;-9436;12324;-391;-2539;-115;2,15
60;57,68;17,85;1776;-9120;13600;-336;-2162;-154;2,28
60;57,66;16,09;6332;-9340;12720;-343;-2272;56;2,3
60;57,57;17,5;-8644;-9312;11604;-239;-2303;22;2,42
60;57,54;18,05;-3392;-9056;12592;-249;-2456;-89;2,4
60;57,59;16,41;2388;-9376;13760;-241;-2370;-110;2,37
60;57,65;16,19;9056;-9964;14204;-267;-2111;171;2,39
60;57,6;15,66;-5212;-9528;13404;-204;-2543;-239;2,37
60;57,62;14,49;-3748;-9504;12000;-230;-2495;121;2,26
60;57,64;14,99;3136;-9404;13560;-175;-2182;-88;2,32
60;57,51;13,74;6400;-9832;13228;-217;-2126;164;2,45
60;57,51;13,8;-8104;-9180;12928;-138;-2362;112;2,52
60;57,52;14,82;-4832;-9644;12424;-189;-2452;-42;2,4
60;57,42;14,44;2180;-9684;13400;-201;-2294;-15;2,5
60;57,31;12,9;4444;-9700;12492;-203;-2544;126;2,6
60;57,44;14,28;-8712;-8872;14408;-214;-2174;127;2,67
60;57,49;14,85;-5684;-9392;13572;-155;-2232;-13;2,51
60;57,42;13,83;-4108;-9748;11364;-208;-2471;-114;2,42
60;57,33;14,32;840;-10048;11352;-188;-2801;-13;2,47
60;57,27;14,75;-9680;-9372;13668;-212;-1932;-15;2,81
60;57,5;13,86;-9392;-9508;12640;-222;-2258;-17;2,53
60;57,51;15,04;-6072;-9552;12560;-207;-2569;-7;2,44
60;57,32;15,33;-2912;-9672;11672;-265;-2753;-66;2,53
60;57,5;14,86;-11964;-9964;12796;-239;-1686;-111;2,56
60;57,64;15,31;-12012;-9864;12508;-284;-2124;-112;2,42
60;57,69;16,35;-10144;-9772;12480;-316;-2547;33;2,33
60;57,8;15,27;-8440;-9664;12388;-318;-2875;196;2,17
60;57,83;16,6;-10356;-9728;12848;-370;-1133;150;2,21
60;57,84;17,76;-10820;-9760;12604;-385;-1640;173;2,19
60;58,11;16,77;-11604;-9368;13008;-468;-2044;153;1,96
60;58,04;17,51;-8360;-9584;13352;-548;-2218;109;1,97
60;58,08;18,61;-10820;-10004;11880;-576;-741;-83;1,9
60;58,25;17,6;-11516;-10032;11824;-658;-1130;-61;1,73
60;58,16;18,28;-10628;-9544;13212;-719;-1675;72;1,89
60;58,25;19,25;-8524;-9432;14284;-781;-2012;70;1,78
60;58,43;18,57;-12460;-9992;11980;-813;-774;-169;1,57
60;58,29;19,66;-12692;-9016;12876;-876;-1648;-12;1,82
60;58,36;20,52;-8584;-8964;13980;-895;-2473;73;1,68
60;58,52;18,61;-652;-9500;14576;-887;-3013;111;1,4
