Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;24540;59,58;-0,86;-5220;-7628;13376;-581;-2749;139;0,47;56569,22;-0,0
60;24560;59,44;-0,4;-7880;-8976;13204;-506;861;-5;0,55;56569,77;0,08
60;24580;59,35;-1,08;6300;-9956;12944;-441;2733;-61;0,56;56570,93;-0,05
60;24600;59,26;-1,94;10532;-8640;13460;-675;-842;7;0,81;56571,75;0,26
60;24620;59,33;-0,7;-7980;-8456;13632;-471;-1042;58;0,71;56572,46;-0,1
60;24640;59,21;-0,54;-324;-10120;12808;-410;2786;-39;0,61;56573,07;-0,11
60;24660;59,12;-1,5;9892;-9280;13412;-448;1021;-32;0,92;56574,96;-0,05
60;24680;59,13;-2,27;2264;-7352;13632;-619;-2641;255;0,92;56575,88;-0,0
60;24700;59,11;-0,83;-6160;-9408;13396;-328;1322;0;0,85;56576,74;-0,07
60;24720;59,12;-0,74;8068;-10260;13116;-398;2643;1;0,81;56577,54;-0,05
60;24740;59,24;-1,46;7256;-8380;13212;-418;-1393;173;0,8;56579,24;-0,09
60;24760;59,33;-1,6;-6312;-7476;13012;-463;-2493;208;0,74;56579,98;-0,06
60;24780;59,12;-0,81;268;-10144;12536;-261;2751;-84;0,7;56580,68;-0,04
60;24800;59,25;-0,97;10116;-9344;13488;-422;488;35;0,78;56581,46;0,08
60;24820;59,32;-1,02;1340;-7504;13592;-420;-2796;177;0,72;56582,91;-0,01
60;24840;59,37;-0,71;-8768;-8968;13060;-261;-488;-21;0,65;56583,56;-0,07
60;24860;59,22;-1,75;9232;-10004;13240;-227;2257;-2;0,76;56584,32;0,1
60;24880;59,17;-1,94;6512;-8044;13100;-401;-1797;126;0,87;56585,19;0,11
60;24900;59,2;-0,99;-8176;-7588;12976;-301;-2259;146;0,9;56586,9;0,09
60;24920;59,21;-0,31;-4476;-9540;13196;-205;1721;-112;0,71;56587,61;-0,19
60;24940;59,17;-1,54;9384;-8852;13508;-356;-151;-77;0,88;56588,49;0,17
60;24960;59,13;-1,24;364;-7568;13588;-355;-2779;194;0,91;56589,4;0,03
60;24980;59,03;-0,24;-9108;-9112;13064;-184;15;113;0,99;56591,22;0,16
60;25000;58,98;0,48;1404;-9960;12432;-173;2782;-119;0,85;56592,08;-0,14
60;25020;59,02;-0,65;4064;-7924;13156;-394;-2242;222;1,0;56593,08;0,15
60;25040;59,13;-0,76;-8408;-7740;13340;-238;-1968;66;0,98;56594,06;-0,02
60;25060;59,12;-0,31;-3760;-9692;13056;-175;2052;-155;0,77;56595,61;-0,0
60;25080;59,18;-0,3;9144;-10060;12816;-225;1899;-25;0,78;56596,39;0,01
60;25100;59,24;-0,77;-2480;-7496;13200;-378;-2808;122;0,79;56597,18;0,01
60;25120;59,25;-0,67;-8604;-9052;13048;-160;470;-14;0,77;56597,95;-0,02
60;25140;59,04;-1,23;3372;-10180;12476;-213;2800;-93;0,8;56599,57;-0,02
60;25160;58,93;-1,7;8188;-8664;13292;-377;-651;-11;1,11;56600,68;0,31
60;25180;59,14;-0,24;-10024;-8128;13076;-304;-1532;151;0,96;56601,64;-0,15
60;25200;59,07;-0,46;-3248;-9448;13000;-231;2458;-22;0,83;56602,47;-0,13
60;25220;58,96;-1,63;10352;-9716;13028;-363;1441;-50;1,06;56604,59;-0,0
60;25240;58,93;-2,52;3308;-7876;13220;-425;-2456;361;1,09;56605,68;0,03
60;25260;58,92;-1,02;-7388;-9340;13184;-299;923;15;1,07;56606,75;-0,02
60;25280;58,85;-0,8;4764;-10440;12476;-267;2777;-13;0,99;56607,74;-0,08
60;25300;58,9;-1,83;7940;-8712;13372;-472;-733;209;1,14;56610,1;-0,08
60;25320;59,06;-1,71;-10316;-8168;12876;-337;-1535;203;1,04;56611,14;-0,1
60;25340;59,01;-0,45;-3520;-9512;12976;-207;2267;-57;0,89;56612,03;-0,15
60;25360;59,08;-1,07;10712;-10108;13360;-295;1852;0;0,92;56612,96;0,03
60;25380;59,28;-1,68;6208;-8136;13428;-431;-1998;181;0,77;56614,6;-0,11
60;25400;59,32;-1,63;-8384;-9188;13180;-194;-287;113;0,68;56615,28;-0,08
60;25420;59,04;-1,08;-24;-10096;12640;-151;2668;-24;0,8;56616,08;0,11
60;25440;59,12;-1,1;10072;-9200;13304;-275;728;58;0,93;56617,01;0,13
60;25460;59,25;-1,52;4620;-7604;13568;-320;-2731;219;0,81;56618,68;-0,05
60;25480;59,24;-1,61;-5936;-9100;13748;-145;524;80;0,75;56619,43;-0,07
60;25500;59,12;-2,5;3788;-10596;12532;-113;2844;-71;0,71;56620,14;-0,04
60;25520;59,14;-2,56;8004;-8724;13072;-286;-123;-4;0,89;56621,03;0,18
60;25540;59,2;-2,6;920;-7232;13508;-288;-2986;73;0,86;56622,72;0,02
60;25560;59,23;-2,64;-6088;-9200;13432;-100;1415;-41;0,75;56623,47;-0,11
60;25580;59,18;-3,8;7360;-10472;12872;-95;2825;-187;0,73;56624,2;-0,01
60;25600;59,21;-3,81;7960;-8676;13084;-227;-683;108;0,82;56625,03;0,09
60;25620;59,34;-3,58;-1764;-6816;13952;-263;-3016;129;0,77;56626,56;0,01
60;25640;59,35;-3,56;-4916;-9180;13188;-98;1913;-53;0,6;56627,16;-0,17
60;25660;59,43;-4,95;11032;-10312;12980;-115;2453;-100;0,57;56627,73;-0,03
60;25680;59,42;-4,73;6296;-8428;12920;-185;-1323;215;0,6;56628,33;0,03
60;25700;59,5;-3,96;-5668;-6672;13532;-197;-2988;115;0,64;56629,58;0,03
60;25720;59,49;-3,78;-3880;-9216;12856;-46;2441;1;0,43;56630,01;-0,21
60;25740;59,6;-5,15;12040;-9684;13572;-164;1730;99;0,46;56630,47;0,03
60;25760;59,51;-5,11;4788;-8580;12712;-255;-1899;66;0,45;56630,93;-0,01
60;25780;59,69;-4,05;-9592;-6948;13568;-157;-2467;205;0,48;56631,87;0,02
60;25800;59,67;-3,76;-1528;-9532;12676;27;2760;-90;0,19;56632,06;-0,29
60;25820;59,78;-5,04;11088;-8968;13924;-137;844;22;0,31;56632,37;0,12
60;25840;59,68;-5,11;3792;-8128;13552;-193;-2447;210;0,33;56632,71;0,02
60;25860;59,79;-3,78;-10636;-7652;12860;-124;-1778;106;0,34;56633,34;0,05
60;25880;59,63;-4,32;2408;-10248;12244;-21;2931;-118;0,17;56633,51;-0,17
60;25900;59,77;-5,75;9000;-8320;13504;-225;-184;-40;0,3;56633,81;0,13
60;25920;59,77;-5,32;1080;-7424;14000;-189;-2857;167;0,29;56634,1;-0,01
60;25940;59,74;-3,97;-9448;-8332;13144;-55;-771;87;0,33;56634,6;0,16
60;25960;59,77;-3,85;7308;-10396;12896;-64;2775;-48;0,13;56634,72;-0,2
60;25980;59,85;-5,0;7852;-8252;12996;-275;-916;27;0,19;56634,91;0,06
60;26000;59,8;-5,28;-2256;-7100;13780;-262;-2917;250;0,28;56635,2;0,09
60;26020;59,77;-4,17;-7308;-8764;13580;-59;-71;52;0,25;56635,56;0,14
60;26040;59,83;-4,09;9532;-9840;13084;-121;2249;9;0,15;56635,71;-0,1
60;26060;59,92;-5,1;7508;-8508;12892;-206;-1450;133;0,1;56635,8;-0,06
60;26080;59,97;-5,29;-4908;-7036;13848;-195;-2726;193;0,15;56635,95;0,05
60;26100;59,97;-4,09;-7976;-9116;13236;-63;675;-77;0,03;56635,89;0,12
60;26120;60,03;-3,94;9772;-9624;13148;-142;1875;17;-0,03;56635,85;-0,06
60;26140;60,17;-4,41;5948;-7452;13608;-353;-2169;78;-0,09;56635,76;-0,06
60;26160;60,23;-4,42;-7424;-7436;13256;-200;-2240;283;-0,13;56635,63;-0,04
60;26180;60,26;-3,47;-7536;-8988;13560;-65;1298;55;-0,27;56635,08;0,01
60;26200;60,33;-3,35;8536;-8856;13296;-181;873;-39;-0,31;56634,76;-0,04
60;26220;60,49;-3,24;2572;-7244;13632;-345;-2757;249;-0,44;56634,32;-0,13
60;26240;60,4;-3,05;-7280;-8084;12840;-210;-1400;234;-0,37;56633,95;0,07
60;26260;60,26;-2,27;-3820;-9292;13428;-146;2196;-18;-0,35;56633,1;0,16
60;26280;60,42;-2,32;10500;-8444;13924;-295;-327;13;-0,33;56632,76;0,02
60;26300;60,52;-2,34;-1320;-7220;14160;-267;-2754;142;-0,46;56632,3;-0,13
60;26320;60,44;-1,54;-9040;-8244;13144;-158;-461;-85;-0,37;56631,93;0,09
60;26340;60,24;-1,47;756;-9632;13012;-143;2736;-211;-0,4;56631,03;0,11
60;26360;60,38;-1,31;8320;-7904;13476;-347;-1402;60;-0,31;56630,72;0,09
60;26380;60,55;-0,8;-4380;-7216;13868;-233;-2617;173;-0,47;56630,25;-0,16
60;26400;60,45;-0,32;-8844;-8568;13264;-140;643;-15;-0,41;56629,84;0,07
60;26420;60,34;-0,67;4844;-10140;12852;-174;2847;-59;-0,49;56628,87;-0,01
60;26440;60,44;-0,56;5488;-7576;13876;-356;-2375;-2;-0,38;56628,49;0,11
60;26460;60,6;-0,03;-8568;-7748;12960;-160;-1989;79;-0,52;56627,96;-0,14
60;26480;60,42;0,75;-7080;-8480;13612;-93;1622;-94;-0,39;56627,57;0,13
60;26500;60,47;0,85;9344;-10076;13128;-172;2630;-87;-0,52;56627,06;-0,13
60;26520;60,69;0,5;1004;-7068;14444;-302;-2899;263;-0,61;56625,95;-0,12
60;26540;60,7;0,66;-9064;-8560;12788;-103;-773;150;-0,68;56625,27;-0,06
60;26560;60,4;0,56;-1092;-9348;13212;-106;2563;-59;-0,52;56624,75;0,16
60;26580;60,53;0,6;11472;-9096;14024;-213;1401;46;-0,45;56624,3;0,07
60;26600;60,72;1,13;-3988;-6700;14204;-266;-2982;190;-0,61;56623,17;-0,09
60;26620;60,75;1,08;-7280;-8744;13992;-99;608;80;-0,73;56622,43;-0,12
60;26640;60,37;0,82;4952;-10256;12440;-153;2924;-10;-0,54;56621,89;0,2
60;26660;60,45;0,7;8720;-8588;13292;-276;-72;108;-0,42;56621,47;0,11
60;26680;60,46;1,28;-7936;-7624;12848;-234;-2039;267;-0,39;56620,62;0,06
60;26700;60,54;2,16;-6092;-8768;13252;-149;1732;110;-0,57;56620,05;-0,17
60;26720;60,52;0,94;7408;-9440;13344;-269;2455;64;-0,57;56619,48;-0,0
60;26740;60,53;0,79;7956;-8228;12892;-427;-1392;-20;-0,52;56618,97;0,05
60;26760;60,42;0,85;-8436;-8148;13292;-296;-787;122;-0,37;56618,03;0,21
60;26780;60,24;1,56;-1572;-9864;12420;-270;2735;-84;-0,43;56617,6;-0,06
60;26800;60,27;0,1;7804;-8556;13588;-428;1356;6;-0,26;56617,34;0,17
60;26820;60,2;0,62;-5440;-6752;13464;-490;-2800;131;-0,1;56617,24;0,15
60;26840;60,31;0,64;-9228;-8188;13900;-321;281;77;-0,23;56616,7;0,07
60;26860;60,13;0,73;5372;-10648;12652;-339;3121;49;-0,31;56616,39;-0,08
60;26880;60,18;-0,87;8656;-8788;12928;-434;330;132;-0,18;56616,21;0,13
60;26900;60,03;-0,64;-8052;-7752;12576;-414;-2120;245;0,02;56616,22;0,2
60;26920;60,25;-0,26;-7408;-8544;13776;-259;1407;57;-0,22;56615,82;-0,04
60;26940;60,23;-0,24;8324;-9916;13240;-307;2698;-34;-0,29;56615,53;-0,06
60;26960;60,33;-1,52;9536;-8452;13480;-457;-844;71;-0,28;56615,25;0,0
60;26980;60,28;-1,41;-6884;-8116;13300;-314;-1102;108;-0,25;56615,0;0,03
60;27000;60,17;-1,11;-2728;-9664;12796;-178;2558;-59;-0,32;56614,36;0,0
60;27020;60,19;-0,81;7116;-8880;13240;-299;1843;-50;-0,21;56614,16;0,11
60;27040;60,35;-1,39;6828;-7836;13916;-482;-1964;122;-0,29;56613,86;-0,09
60;27060;60,26;-0,95;-8240;-8136;13896;-256;-223;121;-0,19;56613,68;0,1
60;27080;60,12;-1,32;1868;-10128;12536;-170;2871;-120;-0,31;56613,07;-0,02
60;27100;60,18;-1,32;8468;-9056;13124;-306;906;-90;-0,18;56612,89;0,13
60;27120;60,31;-2,16;3080;-6952;13740;-430;-2771;159;-0,24;56612,65;-0,06
60;27140;60,24;-0,81;-9368;-8520;13236;-229;649;-37;-0,19;56612,46;0,05
60;27160;60,18;-1,13;4868;-9876;12724;-264;2772;-128;-0,32;56611,81;0,01
60;27180;60,24;-1,14;10576;-8868;12984;-412;-108;9;-0,2;56611,6;0,12
60;27200;60,36;-1,27;-504;-6916;13832;-427;-2812;24;-0,29;56611,31;-0,09
60;27220;60,2;-1,2;-4428;-9280;12952;-273;1981;-107;-0,3;56611,02;-0,01
60;27240;60,24;-1,81;7812;-9672;13272;-346;2365;-55;-0,29;56610,47;-0,04
60;27260;60,18;-1,96;7456;-7588;13256;-500;-1625;74;-0,11;56610,36;0,18
60;27280;60,26;-1,28;-5604;-7484;13376;-512;-2223;106;-0,21;56610,15;-0,1
60;27300;60,03;-1,76;2956;-9896;12916;-349;3016;-66;-0,18;56609,96;0,03
60;27320;60,0;-2,73;10232;-9292;13516;-492;852;-56;0,03;56610,07;-0,06
60;27340;59,95;-2,84;-48;-6964;14044;-596;-2667;294;0,13;56610,2;0,1
60;27360;60,1;-1,47;-9208;-7920;13628;-433;-782;203;-0,01;56610,19;-0,14
60;27380;60,02;-2,47;6424;-9456;13320;-456;2683;-91;-0,09;56610,1;-0,08
60;27400;59,98;-3,55;8912;-7920;13312;-606;-1082;182;0,11;56610,34;-0,03
60;27420;59,98;-3,5;-4468;-7468;13372;-509;-2450;294;0,06;56610,41;-0,04
60;27440;60,07;-2,01;-9572;-8724;13124;-405;943;36;-0,03;56610,38;-0,1
60;27460;60,12;-3,42;8892;-9328;13380;-452;1378;-19;-0,13;56610,25;-0,1
60;27480;60,13;-3,53;544;-6728;13668;-583;-2549;355;-0,04;56610,15;0,01
60;27500;60,21;-3,52;-8368;-7852;13312;-493;-1297;211;-0,14;56610,01;-0,1
60;27520;60,11;-2,42;-472;-9860;12740;-369;2651;62;-0,29;56609,72;-0,15
60;27540;60,23;-3,51;9304;-8244;13632;-643;-840;104;-0,18;56609,54;0,11
60;27560;60,34;-3,09;-4116;-7504;13208;-485;-2566;227;-0,31;56609,0;-0,08
60;27580;60,34;-2,93;-9100;-8836;12744;-404;681;-93;-0,33;56608,67;-0,02
60;27600;60,09;-2,59;4784;-9604;12784;-422;2605;-85;-0,21;56608,46;0,12
60;27620;60,18;-2,65;1056;-6852;14136;-606;-2753;247;-0,1;56608,35;0,11
60;27640;60,31;-1,72;-7896;-7820;13564;-471;-1452;98;-0,24;56607,87;0,0
60;27660;60,16;-1,65;-344;-10184;12560;-379;2619;-223;-0,37;56607,51;-0,13
60;27680;59,99;-2,45;8688;-9256;13032;-480;1326;-12;-0,01;56607,49;0,35
60;27700;60,05;-1,59;-4316;-7516;12908;-487;-2643;165;-0,03;56607,46;-0,02
60;27720;60,16;-1,57;-8520;-8644;13588;-411;740;19;-0,13;56607,33;-0,09
60;27740;60,12;-2,11;5620;-9448;13380;-422;2598;-157;-0,19;56607,02;-0,08
60;27760;60,13;-2,14;10836;-8744;13468;-591;-749;107;-0,06;56606,96;0,13
60;27780;60,22;-1,3;-7936;-7964;13380;-484;-1281;123;-0,16;56606,8;-0,1
60;27800;59,96;-1,62;-1012;-10152;12468;-421;2567;-85;-0,17;56606,63;-0,01
60;27820;60,01;-1,6;9532;-9256;13344;-504;1265;-36;-0,01;56606,61;0,16
60;27840;60,12;-1,78;2848;-7248;13608;-635;-2577;229;-0,07;56606,54;-0,06
60;27860;60,12;-1,71;-7244;-8968;13500;-446;893;-22;-0,13;56606,41;-0,06
60;27880;59,86;-2,24;6352;-9740;13092;-454;2678;-65;0,05;56606,46;0,18
60;27900;59,97;-2,36;10052;-8224;13584;-704;-948;-67;0,1;56606,56;0,04
60;27920;60,04;-1,39;-8052;-8092;13584;-467;-995;60;0,02;56606,56;0,04
60;27940;59,86;-1,06;1572;-10384;12896;-451;2782;-100;-0,05;56606,51;-0,07
60;27960;59,72;-2,16;8128;-9364;12892;-487;1296;93;0,25;56606,75;0,3
60;27980;59,84;-1,39;96;-6764;13672;-698;-2837;161;0,22;56606,97;-0,03
60;28000;59,73;-0,37;-8284;-8760;13348;-372;1265;2;0,3;56607,35;0,22
60;28020;59,77;-0,03;5944;-9512;13632;-494;2499;-59;0,18;56607,53;-0,12
60;28040;59,93;-1,17;10776;-8476;14132;-590;-1089;164;0,16;56607,69;-0,01
60;28060;59,72;-0,79;-5916;-7988;12856;-486;-2358;92;0,29;56607,98;0,13
60;28080;59,42;-0,93;2932;-10440;12692;-382;2939;-151;0,4;56608,69;0,08
60;28100;59,23;-1,03;8464;-9528;13156;-472;854;100;0,75;56609,44;0,35
60;28120;59,38;-0,55;-1852;-6568;14044;-592;-2902;173;0,74;56610,17;-0,01
60;28140;59,42;-0,39;-7844;-8176;13816;-417;-845;170;0,65;56610,82;-0,09
60;28160;59,45;-0,85;5784;-9256;13324;-414;2366;-34;0,5;56611,8;0,03
60;28180;59,45;-2,06;11312;-8796;13920;-475;-1083;197;0,64;56612,45;0,14
60;28200;59,47;-1,23;-5700;-7888;12904;-295;-2514;310;0,56;56613,01;-0,08
60;28220;59,56;-0,73;-12012;-8296;13432;-206;192;123;0,58;56613,59;0,02
60;28240;59,64;-1,2;4500;-9204;12728;-252;1131;149;0,27;56614,22;-0,08
60;28260;59,76;-2,02;5168;-7116;14404;-388;-2754;187;0,36;56614,58;0,09
60;28280;59,83;-1,02;-4248;-8740;13008;-149;-1969;175;0,12;56614,7;-0,23
60;28300;59,81;-0,91;-8344;-9280;12756;11;1592;32;0,19;56614,89;0,07
60;28320;59,72;-1,91;8148;-9584;12428;-143;170;7;0,22;56615,45;-0,12
60;28340;59,83;-2,1;-2412;-6284;13532;-271;-3454;74;0,3;56615,75;0,08
60;28360;59,95;-0,9;-3988;-8784;14036;-64;-1078;52;0,04;56615,8;-0,26
60;28380;59,9;-0,43;-3960;-10400;11872;48;2624;-150;-0,09;56615,7;-0,14
60;28400;59,73;-1,81;9432;-9484;12448;-183;-575;-34;0,25;56616,33;-0,14
60;28420;59,84;-1,89;-5916;-6544;13480;-254;-3128;147;0,3;56616,63;0,06
60;28440;59,88;-0,44;-6420;-8552;13884;-105;57;-36;0,15;56616,79;-0,15
60;28460;59,8;-0,22;3584;-10780;12324;-33;3079;-293;0,0;56616,79;-0,15
60;28480;59,82;-1,0;10072;-8396;13728;-285;-1466;84;0,27;56617,41;-0,07
60;28500;59,93;-1,13;-7832;-7244;13016;-222;-2591;139;0,18;56617,58;-0,1
60;28520;60,01;0,31;-7508;-8672;13576;-134;887;-69;0,02;56617,6;-0,16
60;28540;60,1;-0,77;8204;-8920;13004;-231;989;20;-0,09;56617,51;-0,11
60;28560;60,14;-1,17;4640;-7536;14136;-302;-2537;258;-0,07;56617,42;-0,05
60;28580;60,2;-1,1;-8268;-8060;12760;-215;-1689;247;-0,15;56617,26;-0,08
60;28600;60,15;0,16;-5852;-9340;12672;-154;2094;-109;-0,23;56617,03;-0,08
60;28620;60,13;-1,28;8300;-8884;12864;-305;-133;78;-0,14;56616,89;0,09
60;28640;60,17;-0,47;-3596;-6520;13496;-375;-3071;329;-0,07;56616,83;0,07
60;28660;60,13;0,33;-6100;-8616;13796;-333;-236;157;-0,13;56616,42;0,15
60;28680;59,9;0,99;104;-10568;12280;-199;3091;-47;-0,13;56616,29;-0,01
60;28700;59,9;-0,57;8696;-8844;13176;-390;-1271;184;0,11;56616,4;0,25
60;28720;60,04;-0,7;-9180;-6876;12964;-371;-2809;137;0,11;56616,51;-0,01
60;28740;60,15;-0,02;-5440;-8524;14492;-323;836;-78;-0,13;56616,22;0,04
60;28760;59,99;-0,05;7484;-11016;12772;-271;3076;-213;-0,13;56616,08;-0,01
60;28780;60,02;-1,27;5972;-8040;13588;-436;-2421;160;0,01;56616,09;0,14
60;28800;59,92;-1,17;-7488;-8368;13288;-291;-1657;103;0,11;56616,2;0,1
60;28820;59,9;-0,33;-7120;-8996;13316;-245;1941;-138;0,09;56616,37;0,0
60;28840;59,95;-0,16;8264;-9300;13596;-346;2031;-84;0,04;56616,42;-0,04
60;28860;60,15;-0,27;-2480;-6428;13936;-438;-3265;68;-0,03;56616,39;-0,07
60;28880;60,14;-0,38;-5864;-8628;13796;-245;-665;-75;-0,13;56616,25;-0,1
60;28900;59,96;-0,28;-436;-10528;12648;-146;3009;-105;-0,18;56615,89;0,01
60;28920;60,01;-0,25;5956;-8400;13164;-288;956;-32;-0,02;56615,87;0,16
60;28940;60,1;-0,33;-7740;-7032;13088;-301;-2829;149;0,01;56615,88;0,03
60;28960;60,09;-0,05;-9420;-8184;13280;-206;242;-27;-0,0;56615,88;-0,02
60;28980;59,93;-0,71;7632;-10728;13020;-237;2983;-88;-0,05;56615,76;0,02
60;29000;59,99;-0,55;8476;-9364;12748;-269;243;33;-0,02;56615,74;0,03
60;29020;60,09;-0,14;-6836;-8364;12544;-222;-1748;154;-0,1;56615,64;-0,07
60;29040;60,13;0,24;-9856;-8756;13056;-167;1444;-35;-0,08;56615,56;0,02
60;29060;60,14;-0,46;8888;-9564;13832;-281;2517;-62;-0,15;56615,24;0,03
60;29080;60,22;-0,39;11180;-9144;13516;-330;-878;82;-0,17;56615,07;-0,02
60;29100;60,35;0,43;-5580;-8824;13444;-218;-934;104;-0,37;56614,69;-0,21
60;29120;60,2;0,21;-4136;-9736;12312;-114;2603;-94;-0,34;56614,35;0,03
60;29140;60,13;-0,86;8212;-8424;13860;-370;1436;-122;-0,08;56614,3;-0,11
60;29160;60,03;-1,15;9228;-8068;13828;-463;-2131;48;0,06;56614,36;0,14
60;29180;60,16;-0,01;-5468;-8572;14260;-208;141;59;-0,14;56614,22;-0,2
60;29200;59,99;-0,85;3140;-10752;12288;-99;3266;-68;-0,21;56614,01;-0,07
60;29220;59,99;-1,9;7668;-8480;13256;-312;379;-66;0,03;56614,2;-0,13
60;29240;60,08;-2,48;244;-6804;13880;-380;-3026;158;0,0;56614,2;-0,03
60;29260;60,19;-0,92;-8412;-8632;13568;-114;1258;-38;-0,14;56614,06;-0,14
60;29280;60,21;-1,58;7696;-9792;13224;-137;2613;-166;-0,26;56613,8;-0,12
60;29300;60,14;-2,83;10360;-8892;13172;-296;-681;62;-0,1;56613,7;-0,09
60;29320;60,14;-2,71;-6116;-8440;13440;-156;-1060;216;-0,14;56613,56;-0,04
60;29340;60,08;-1,55;-4724;-9784;12740;12;2579;-104;-0,2;56613,35;-0,07
60;29360;60,22;-2,65;6696;-8392;13328;-220;1397;113;-0,21;56613,15;-0,0
60;29380;60,4;-3,48;8408;-7856;13828;-304;-2184;166;-0,31;56612,69;-0,16
60;29400;60,33;-3,31;-6684;-8508;13912;-88;272;166;-0,3;56612,38;0,01
60;29420;60,17;-2,85;4508;-10684;11812;-105;3068;10;-0,39;56611,99;-0,09
60;29440;60,31;-3,45;7748;-8552;13000;-262;-333;115;-0,3;56611,69;0,09
60;29460;60,53;-3,03;-2484;-6528;13880;-339;-3212;331;-0,43;56610,92;-0,09
60;29480;60,51;-3,21;-4348;-9000;13152;-172;2027;-77;-0,58;56610,34;-0,15
60;29500;60,49;-3,16;8900;-9128;13468;-302;1518;-4;-0,49;56609,85;0,09
60;29520;60,65;-3,59;6492;-7604;13868;-412;-2380;156;-0,59;56609,26;-0,1
60;29540;60,51;-3,47;-6640;-8184;12728;-298;-1312;200;-0,51;56608,76;0,08
60;29560;60,43;-3,94;8300;-10180;12796;-294;2882;-34;-0,52;56607,63;0,09
60;29580;60,42;-3,84;8388;-8540;12708;-535;-1109;67;-0,42;56607,2;0,1
60;29600;60,66;-2,77;-8320;-6908;12856;-504;-2678;239;-0,55;56606,65;-0,13
60;29620;60,58;-2,79;-5752;-8548;14092;-391;1419;-25;-0,58;56606,07;-0,03
60;29640;60,71;-2,56;7468;-8316;13332;-570;236;-6;-0,71;56605,36;-0,12
60;29660;60,75;-2,55;628;-6972;14516;-575;-2866;187;-0,67;56604,0;0,02
60;29680;60,78;-2,41;-6676;-8552;13552;-422;202;147;-0,79;56603,2;-0,12
60;29700;60,59;-3,29;5256;-10556;12700;-418;3277;-70;-0,77;56602,43;0,02
60;29720;60,66;-3,28;5444;-7668;14324;-567;-2314;150;-0,61;56601,82;0,17
60;29740;60,44;-2,9;-6764;-8320;13160;-434;-1037;276;-0,44;56600,74;0,21
60;29760;60,36;-2,51;-2460;-9996;12760;-318;2913;-4;-0,54;56600,21;-0,1
60;29780;60,32;-3,47;7048;-8700;13004;-414;984;86;-0,34;56599,86;0,2
60;29800;60,42;-1,88;-8176;-7948;12584;-437;-2192;354;-0,39;56599,48;-0,05
60;29820;60,32;-2,01;-8344;-8580;13152;-299;1651;-38;-0,3;56598,67;0,2
60;29840;60,32;-2,05;8316;-9012;13796;-400;2056;-2;-0,32;56598,36;-0,01
60;29860;60,42;-3,6;8528;-8128;14088;-587;-1810;176;-0,36;56598,0;-0,04
60;29880;60,44;-2,2;-7084;-8068;13936;-337;190;-59;-0,39;56597,61;-0,03
60;29900;60,39;-2,77;6816;-10396;12924;-340;2872;-4;-0,52;56596,57;0,01
60;29920;60,4;-2,59;8080;-8872;12944;-482;-666;145;-0,41;56596,15;0,11
60;29940;60,54;-1,99;-5656;-7080;13124;-490;-3033;99;-0,47;56595,68;-0,06
60;29960;60,22;-1,91;-3076;-9996;12620;-360;2579;-227;-0,4;56595,28;0,07
60;29980;60,21;-1,91;8456;-8912;13404;-421;648;-8;-0,21;56595,07;0,19
60;30000;60,3;-2,1;2664;-7196;13964;-586;-2798;127;-0,23;56594,61;-0,01
60;30020;60,29;-2,12;-6904;-8476;13144;-349;-759;-21;-0,29;56594,32;-0,06
60;30040;60,28;-2,08;8736;-9584;13488;-430;2200;-84;-0,3;56594,02;-0,01
60;30060;60,39;-2,23;8144;-8200;13616;-518;-1651;198;-0,35;56593,67;-0,04
60;30080;60,42;-2,43;-6428;-7560;12772;-507;-2329;182;-0,39;56593,28;-0,04
60;30100;60,41;-1,61;-5680;-9364;13136;-376;1683;69;-0,49;56592,31;0,0
60;30120;60,43;-1,6;9888;-8936;13256;-521;-8;112;-0,41;56591,9;0,08
60;30140;60,48;-1,13;-1668;-7272;13484;-519;-2911;282;-0,45;56591,44;-0,05
60;30160;60,47;-0,91;-8252;-8272;13520;-398;-15;123;-0,43;56591,02;0,03
60;30180;60,36;-1,23;4112;-10000;13088;-365;3148;-53;-0,51;56590,02;-0,02
60;30200;60,45;-1,02;6208;-7560;13860;-583;-2162;180;-0,39;56589,63;0,12
60;30220;60,52;0,07;-6652;-7816;13128;-435;-1624;146;-0,48;56589,15;-0,1
60;30240;60,33;0,0;-4100;-9808;12600;-353;2137;-79;-0,48;56588,66;0,0
60;30260;60,33;-0,81;7896;-9336;13504;-431;1867;-18;-0,36;56587,96;-0,01
60;30280;60,16;-0,21;-3548;-7400;13312;-527;-2798;290;-0,13;56587,83;0,23
60;30300;60,19;0,92;-7552;-8600;13544;-388;490;13;-0,18;56587,66;-0,05
60;30320;60,08;-0,2;5128;-9956;13004;-375;2837;-9;-0,2;56587,45;-0,03
60;30340;60,01;-1,32;9316;-8724;13320;-526;-451;-10;0,03;56587,56;-0,05
60;30360;59,97;-1,06;-7364;-7992;13244;-456;-1613;92;0,08;56587,64;0,05
60;30380;59,7;-0,09;-2444;-10084;12720;-306;2456;-152;0,13;56587,77;0,05
60;30400;59,73;-1,2;8180;-9456;13372;-432;1367;-33;0,24;56588,01;0,12
60;30420;59,74;-1,77;3220;-7332;13476;-535;-2598;87;0,31;56588,68;-0,03
